,Importance,Level,Job Zone,Code,Occupation
73,60,46,2,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
74,60,45,5,21-2011.00,Clergy
75,60,45,5,29-1161.00,Nurse Midwives
76,60,45,2,47-5013.00,"Service Unit Operators, Oil and Gas"
77,60,45,2,37-3013.00,Tree Trimmers and Pruners
78,60,43,5,11-9033.00,"Education Administrators, Postsecondary"
79,60,43,4,17-2112.00,Industrial Engineers
80,60,41,5,29-1141.02,Advanced Practice Psychiatric Nurses
81,60,41,2,43-9021.00,Data Entry Keyers
82,60,39,2,53-7041.00,Hoist and Winch Operators
83,56,57,5,19-2012.00,Physicists
84,56,55,5,29-9099.01,Midwives
85,56,54,2,49-9099.01,Geothermal Technicians
86,56,54,2,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
87,56,54,4,27-2012.05,Media Technical Directors/Managers
88,56,52,3,53-5021.00,"Captains, Mates, and Pilots of Water Vessels"
89,56,52,4,11-9199.08,Loss Prevention Managers
90,56,52,2,51-8013.00,Power Plant Operators
91,56,50,3,33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers
92,56,48,4,15-2011.00,Actuaries
93,56,48,3,53-2022.00,Airfield Operations Specialists
94,56,48,4,17-2041.00,Chemical Engineers
95,56,48,3,33-3051.04,Customs and Border Protection Officers
96,56,48,3,11-3051.06,Hydroelectric Production Managers
97,56,48,4,19-4099.03,Remote Sensing Technicians
98,56,48,5,29-1229.03,Urologists
99,56,46,3,17-3027.01,Automotive Engineering Technicians
100,56,46,3,27-4031.00,"Camera Operators, Television, Video, and Film"
101,56,46,3,51-9162.00,Computer Numerically Controlled Tool Programmers
102,56,46,2,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders"
103,56,46,2,51-9081.00,Dental Laboratory Technicians
104,56,46,3,33-3021.00,Detectives and Criminal Investigators
105,56,46,3,49-3041.00,Farm Equipment Mechanics and Service Technicians
106,56,46,4,17-1012.00,Landscape Architects
107,56,46,2,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
108,56,46,4,13-1081.02,Logistics Analysts
109,56,46,3,51-4041.00,Machinists
110,56,46,2,49-9095.00,Manufactured Building and Mobile Home Installers
111,56,46,3,17-3013.00,Mechanical Drafters
112,56,46,4,29-2011.00,Medical and Clinical Laboratory Technologists
113,56,46,5,19-1029.02,Molecular and Cellular Biologists
114,56,46,3,49-9063.00,Musical Instrument Repairers and Tuners
115,56,46,5,17-2199.09,Nanosystems Engineers
116,56,46,4,17-2161.00,Nuclear Engineers
117,56,46,5,29-1041.00,Optometrists
118,56,46,5,29-1023.00,Orthodontists
119,56,46,5,29-1221.00,"Pediatricians, General"
120,56,46,3,33-3051.00,Police and Sheriff's Patrol Officers
121,56,46,3,51-4111.00,Tool and Die Makers
122,56,46,3,33-3052.00,Transit and Railroad Police
123,56,46,4,19-1023.00,Zoologists and Wildlife Biologists
124,56,45,3,53-6051.01,Aviation Inspectors
125,56,45,3,35-1011.00,Chefs and Head Cooks
126,56,45,1,53-7011.00,Conveyor Operators and Tenders
127,56,45,4,29-2011.01,Cytogenetic Technologists
128,56,45,2,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance"
129,56,45,2,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
130,56,45,4,25-2021.00,"Elementary School Teachers, Except Special Education"
131,56,45,4,17-2199.03,"Energy Engineers, Except Wind and Solar"
132,56,45,3,51-6092.00,Fabric and Apparel Patternmakers
133,56,45,5,29-1215.00,Family Medicine Physicians
134,56,45,3,27-1022.00,Fashion Designers
135,56,45,3,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
136,56,45,2,51-7021.00,Furniture Finishers
137,56,45,5,29-1216.00,General Internal Medicine Physicians
138,56,45,2,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
139,56,45,5,29-1122.00,Occupational Therapists
140,56,45,2,51-9151.00,Photographic Process Workers and Processing Machine Operators
141,56,45,2,47-2072.00,Pile Driver Operators
142,56,45,5,29-1229.05,Preventive Medicine Physicians
143,56,45,4,11-3061.00,Purchasing Managers
144,56,45,2,53-5011.00,Sailors and Marine Oilers
145,56,45,5,29-1229.06,Sports Medicine Physicians
146,56,45,2,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
147,56,43,4,27-3011.00,Broadcast Announcers and Radio Disc Jockeys
148,56,43,4,25-2032.00,"Career/Technical Education Teachers, Secondary School"
149,56,43,2,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
150,56,43,4,15-1243.00,Database Architects
151,56,43,5,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors"
152,56,43,2,51-9194.00,Etchers and Engravers
153,56,43,2,47-5081.00,Helpers--Extraction Workers
154,56,43,3,17-3026.00,Industrial Engineering Technologists and Technicians
155,56,43,3,49-9041.00,Industrial Machinery Mechanics
156,56,43,3,43-4111.00,"Interviewers, Except Eligibility and Loan"
157,56,43,4,25-2012.00,"Kindergarten Teachers, Except Special Education"
158,56,43,3,31-2021.00,Physical Therapist Assistants
159,56,43,2,43-5061.00,"Production, Planning, and Expediting Clerks"
160,56,43,2,47-2211.00,Sheet Metal Workers
161,56,43,4,43-9111.00,Statistical Assistants
162,56,43,2,43-3071.00,Tellers
163,56,41,5,19-3091.00,Anthropologists and Archeologists
164,56,41,3,49-3023.00,Automotive Service Technicians and Mechanics
165,56,41,4,27-1025.00,Interior Designers
166,56,41,5,29-1024.00,Prosthodontists
167,56,41,3,47-2152.04,Solar Thermal Installers and Technicians
168,56,41,4,25-2058.00,"Special Education Teachers, Secondary School"
169,55,45,4,17-2121.00,Marine Engineers and Naval Architects
170,55,43,4,13-2011.00,Accountants and Auditors
171,53,57,2,27-2023.00,"Umpires, Referees, and Other Sports Officials"
172,53,55,3,27-4012.00,Broadcast Technicians
173,53,54,4,17-2112.03,Manufacturing Engineers
174,53,52,3,33-1011.00,First-Line Supervisors of Correctional Officers
175,53,52,4,27-3091.00,Interpreters and Translators
176,53,52,2,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
177,53,50,2,51-9011.00,Chemical Equipment Operators and Tenders
178,53,50,2,51-9161.00,Computer Numerically Controlled Tool Operators
179,53,50,2,11-9071.00,Gambling Managers
180,53,50,3,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines"
181,53,50,2,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
182,53,50,4,15-1244.00,Network and Computer Systems Administrators
183,53,50,4,29-1141.00,Registered Nurses
184,53,48,2,51-8013.03,Biomass Plant Technicians
185,53,48,2,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders"
186,53,48,4,27-2041.00,Music Directors and Composers
187,53,48,2,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
188,53,48,2,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic"
189,53,46,2,51-9191.00,Adhesive Bonding Machine Operators and Tenders
190,53,46,3,17-3021.00,Aerospace Engineering and Operations Technologists and Technicians
191,53,46,5,11-9041.00,Architectural and Engineering Managers
192,53,46,4,17-2031.00,Bioengineers and Biomedical Engineers
193,53,46,3,29-2031.00,Cardiovascular Technologists and Technicians
194,53,46,5,29-1141.04,Clinical Nurse Specialists
195,53,46,4,27-2022.00,Coaches and Scouts
196,53,46,3,49-9092.00,Commercial Divers
197,53,46,4,15-1299.08,Computer Systems Engineers/Architects
198,53,46,5,29-2011.02,Cytotechnologists
199,53,46,3,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians
200,53,46,2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
201,53,46,5,11-3031.03,Investment Fund Managers
202,53,46,4,27-2012.03,Media Programming Directors
203,53,46,3,51-4061.00,"Model Makers, Metal and Plastic"
204,53,46,3,51-4062.00,"Patternmakers, Metal and Plastic"
205,53,46,2,53-7072.00,"Pump Operators, Except Wellhead Pumpers"
206,53,46,2,53-4031.00,Railroad Conductors and Yardmasters
207,53,46,3,51-8021.00,Stationary Engineers and Boiler Operators
208,53,46,3,15-1254.00,Web Developers
209,53,45,5,29-1291.00,Acupuncturists
210,53,45,3,29-1141.01,Acute Care Nurses
211,53,45,4,17-2021.00,Agricultural Engineers
212,53,45,5,17-1011.00,"Architects, Except Landscape and Naval"
213,53,45,2,27-2021.00,Athletes and Sports Competitors
214,53,45,3,27-4011.00,Audio and Video Technicians
215,53,45,4,11-3051.04,Biomass Power Plant Managers
216,53,45,2,53-6011.00,Bridge and Lock Tenders
217,53,45,4,25-2023.00,"Career/Technical Education Teachers, Middle School"
218,53,45,3,19-4031.00,Chemical Technicians
219,53,45,5,25-1052.00,"Chemistry Teachers, Postsecondary"
220,53,45,4,27-1021.00,Commercial and Industrial Designers
221,53,45,4,15-1231.00,Computer Network Support Specialists
222,53,45,4,15-1251.00,Computer Programmers
223,53,45,2,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
224,53,45,5,25-4012.00,Curators
225,53,45,4,11-9031.00,"Education and Childcare Administrators, Preschool and Daycare"
226,53,45,4,17-2071.00,Electrical Engineers
227,53,45,3,47-2111.00,Electricians
228,53,45,2,31-9099.02,Endoscopy Technicians
229,53,45,5,19-3011.01,Environmental Economists
230,53,45,4,17-3025.00,Environmental Engineering Technologists and Technicians
231,53,45,2,53-2031.00,Flight Attendants
232,53,45,2,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
233,53,45,3,19-4071.00,Forest and Conservation Technicians
234,53,45,4,13-2099.04,"Fraud Examiners, Investigators and Analysts"
235,53,45,2,53-7051.00,Industrial Truck and Tractor Operators
236,53,45,4,15-1212.00,Information Security Analysts
237,53,45,2,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
238,53,45,2,51-4192.00,"Layout Workers, Metal and Plastic"
239,53,45,3,29-2035.00,Magnetic Resonance Imaging Technologists
240,53,45,3,39-5091.00,"Makeup Artists, Theatrical and Performance"
241,53,45,5,21-1013.00,Marriage and Family Therapists
242,53,45,4,17-2199.05,Mechatronics Engineers
243,53,45,5,19-1042.00,"Medical Scientists, Except Epidemiologists"
244,53,45,3,31-9094.00,Medical Transcriptionists
245,53,45,2,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
246,53,45,2,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders"
247,53,45,5,29-1299.01,Naturopathic Physicians
248,53,45,3,29-2099.01,Neurodiagnostic Technologists
249,53,45,5,29-1218.00,Obstetricians and Gynecologists
250,53,45,2,51-9083.00,Ophthalmic Laboratory Technicians
251,53,45,3,29-2099.05,Ophthalmic Medical Technologists
252,53,45,2,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders"
253,53,45,3,51-7032.00,"Patternmakers, Wood"
254,53,45,3,17-3029.08,Photonics Technicians
255,53,45,5,29-1222.00,"Physicians, Pathologists"
256,53,45,3,33-3021.02,Police Identification and Records Officers
257,53,45,2,51-5112.00,Printing Press Operators
258,53,45,2,31-1133.00,Psychiatric Aides
259,53,45,3,19-4099.01,Quality Control Analysts
260,53,45,3,29-1124.00,Radiation Therapists
261,53,45,2,47-4061.00,Rail-Track Laying and Maintenance Equipment Operators
262,53,45,4,17-2199.08,Robotics Engineers
263,53,45,2,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
264,53,45,4,19-4061.00,Social Science Research Assistants
265,53,45,4,25-2057.00,"Special Education Teachers, Middle School"
266,53,45,2,51-9195.03,"Stone Cutters and Carvers, Manufacturing"
267,53,45,2,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
268,53,45,2,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
269,53,45,2,51-9197.00,Tire Builders
270,53,45,3,25-3041.00,Tutors
271,53,45,3,51-8031.00,Water and Wastewater Treatment Plant and System Operators
272,53,45,4,17-2051.02,Water/Wastewater Engineers
273,53,45,3,49-9081.00,Wind Turbine Service Technicians
274,53,43,5,25-2059.01,Adapted Physical Education Specialists
275,53,43,5,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
276,53,43,3,11-3012.00,Administrative Services Managers
277,53,43,5,19-1011.00,Animal Scientists
278,53,43,5,29-1129.01,Art Therapists
279,53,43,2,49-3021.00,Automotive Body and Related Repairers
280,53,43,3,39-5011.00,Barbers
281,53,43,3,43-4011.00,Brokerage Clerks
282,53,43,2,47-2031.00,Carpenters
283,53,43,5,11-1011.03,Chief Sustainability Officers
284,53,43,4,27-2032.00,Choreographers
285,53,43,2,51-2021.00,"Coil Winders, Tapers, and Finishers"
286,53,43,4,11-9021.00,Construction Managers
287,53,43,3,13-1041.08,Customs Brokers
288,53,43,5,29-1213.00,Dermatologists
289,53,43,3,43-9031.00,Desktop Publishers
290,53,43,2,53-7031.00,Dredge Operators
291,53,43,5,19-1041.00,Epidemiologists
292,53,43,4,13-2061.00,Financial Examiners
293,53,43,4,17-2111.02,Fire-Prevention and Protection Engineers
294,53,43,3,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers
295,53,43,3,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators
296,53,43,3,19-4013.00,Food Science Technicians
297,53,43,2,43-3041.00,Gambling Cage Workers
298,53,43,2,53-7071.00,Gas Compressor and Gas Pumping Station Operators
299,53,43,2,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
300,53,43,3,47-4041.00,Hazardous Materials Removal Workers
301,53,43,2,47-3013.00,Helpers--Electricians
302,53,43,2,47-4051.00,Highway Maintenance Workers
303,53,43,2,47-2132.00,"Insulation Workers, Mechanical"
304,53,43,3,13-1032.00,"Insurance Appraisers, Auto Damage"
305,53,43,2,47-5044.00,"Loading and Moving Machine Operators, Underground Mining"
306,53,43,3,43-4131.00,Loan Interviewers and Clerks
307,53,43,3,49-9071.00,"Maintenance and Repair Workers, General"
308,53,43,3,31-9011.00,Massage Therapists
309,53,43,4,17-2131.00,Materials Engineers
310,53,43,3,29-2012.00,Medical and Clinical Laboratory Technicians
311,53,43,5,21-1023.00,Mental Health and Substance Abuse Social Workers
312,53,43,3,49-3052.00,Motorcycle Mechanics
313,53,43,2,39-9011.01,Nannies
314,53,43,5,29-1217.00,Neurologists
315,53,43,2,17-3029.01,Non-Destructive Testing Specialists
316,53,43,5,25-1072.00,"Nursing Instructors and Teachers, Postsecondary"
317,53,43,3,29-2057.00,Ophthalmic Medical Technicians
318,53,43,3,29-2099.08,Patient Representatives
319,53,43,4,17-2171.00,Petroleum Engineers
320,53,43,5,29-1051.00,Pharmacists
321,53,43,3,51-9195.05,"Potters, Manufacturing"
322,53,43,4,27-2012.00,Producers and Directors
323,53,43,3,29-2053.00,Psychiatric Technicians
324,53,43,2,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
325,53,43,5,21-1011.00,Substance Abuse and Behavioral Disorder Counselors
326,53,43,4,11-3071.04,Supply Chain Managers
327,53,43,2,53-7121.00,"Tank Car, Truck, and Ship Loaders"
328,53,43,3,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
329,53,43,2,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
330,53,43,2,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
331,53,43,3,53-6041.00,Traffic Technicians
332,53,43,5,29-1131.00,Veterinarians
333,53,43,3,29-2056.00,Veterinary Technologists and Technicians
334,53,41,5,25-1021.00,"Computer Science Teachers, Postsecondary"
335,53,41,2,33-9091.00,Crossing Guards and Flaggers
336,53,41,2,47-2081.00,Drywall and Ceiling Tile Installers
337,53,41,2,51-2051.00,Fiberglass Laminators and Fabricators
338,53,41,5,13-2099.01,Financial Quantitative Analysts
339,53,41,3,33-2011.00,Firefighters
340,53,41,2,51-9022.00,"Grinding and Polishing Workers, Hand"
341,53,41,4,13-1121.00,"Meeting, Convention, and Event Planners"
342,53,41,5,29-2091.00,Orthotists and Prosthetists
343,53,41,5,29-1123.00,Physical Therapists
344,53,41,2,51-5113.00,Print Binding and Finishing Workers
345,53,41,5,29-1223.00,Psychiatrists
346,53,41,3,29-2034.00,Radiologic Technologists and Technicians
347,53,41,3,29-1126.00,Respiratory Therapists
348,53,39,3,49-9061.00,Camera and Photographic Equipment Repairers
349,53,39,1,47-2051.00,Cement Masons and Concrete Finishers
350,53,39,2,51-3093.00,Food Cooking Machine Operators and Tenders
351,53,39,4,11-3121.00,Human Resources Managers
352,53,39,5,19-3032.00,Industrial-Organizational Psychologists
353,53,39,3,47-2152.00,"Plumbers, Pipefitters, and Steamfitters"
354,53,39,2,53-7062.04,Recycling and Reclamation Workers
355,53,39,2,43-2021.00,Telephone Operators
356,53,37,2,53-1042.01,Recycling Coordinators
357,53,37,2,41-9041.00,Telemarketers
358,53,37,4,53-6051.00,Transportation Inspectors
359,53,34,2,43-2011.00,"Switchboard Operators, Including Answering Service"
360,53,34,3,41-3041.00,Travel Agents
361,53,32,1,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers"
362,52,43,3,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians
363,52,43,4,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors"
364,52,43,3,17-3031.00,Surveying and Mapping Technicians
365,50,50,3,49-2092.00,"Electric Motor, Power Tool, and Related Repairers"
366,50,50,2,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers"
367,50,48,2,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
368,50,46,3,49-2091.00,Avionics Technicians
369,50,46,4,15-1241.00,Computer Network Architects
370,50,46,4,33-3031.00,Fish and Game Wardens
371,50,46,3,11-3051.02,Geothermal Production Managers
372,50,46,2,49-9044.00,Millwrights
373,50,46,2,47-2073.00,Operating Engineers and Other Construction Equipment Operators
374,50,46,5,29-1224.00,Radiologists
375,50,45,2,27-2011.00,Actors
376,50,45,4,17-2011.00,Aerospace Engineers
377,50,45,2,45-2011.00,Agricultural Inspectors
378,50,45,3,49-3011.00,Aircraft Mechanics and Service Technicians
379,50,45,5,29-9091.00,Athletic Trainers
380,50,45,4,19-2021.00,Atmospheric and Space Scientists
381,50,45,2,51-7011.00,Cabinetmakers and Bench Carpenters
382,50,45,5,11-1011.00,Chief Executives
383,50,45,2,39-9011.00,Childcare Workers
384,50,45,4,17-2051.00,Civil Engineers
385,50,45,3,29-1292.00,Dental Hygienists
386,50,45,3,29-2032.00,Diagnostic Medical Sonographers
387,50,45,5,25-1032.00,"Engineering Teachers, Postsecondary"
388,50,45,4,17-2081.00,Environmental Engineers
389,50,45,2,47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining"
390,50,45,2,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic"
391,50,45,3,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers"
392,50,45,3,51-1011.00,First-Line Supervisors of Production and Operating Workers
393,50,45,3,33-2022.00,Forest Fire Inspectors and Prevention Specialists
394,50,45,4,11-3051.00,Industrial Production Managers
395,50,45,5,25-9031.00,Instructional Coordinators
396,50,45,4,33-3021.06,Intelligence Analysts
397,50,45,4,11-9081.00,Lodging Managers
398,50,45,4,13-1081.01,Logistics Engineers
399,50,45,3,39-4031.00,"Morticians, Undertakers, and Funeral Arrangers"
400,50,45,2,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
401,50,45,2,53-6021.00,Parking Attendants
402,50,45,2,49-3043.00,Rail Car Repairers
403,50,45,3,49-9097.00,Signal and Track Switch Repairers
404,50,45,4,21-1093.00,Social and Human Service Assistants
405,50,45,3,47-1011.03,Solar Energy Installation Managers
406,50,45,4,19-3099.01,Transportation Planners
407,50,45,2,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
408,50,45,3,11-9199.09,Wind Energy Operations Managers
409,50,44,4,15-1299.02,Geographic Information Systems Technologists and Technicians
410,50,44,4,27-3023.00,"News Analysts, Reporters, and Journalists"
411,50,43,2,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
412,50,43,5,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary"
413,50,43,4,17-2141.02,Automotive Engineers
414,50,43,2,51-3011.00,Bakers
415,50,43,2,35-3011.00,Bartenders
416,50,43,2,43-3011.00,Bill and Account Collectors
417,50,43,5,19-1021.00,Biochemists and Biophysicists
418,50,43,2,47-2021.00,Brickmasons and Blockmasons
419,50,43,4,13-2031.00,Budget Analysts
420,50,43,3,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
421,50,43,2,43-5011.00,Cargo and Freight Agents
422,50,43,4,19-2031.00,Chemists
423,50,43,4,21-1021.00,"Child, Family, and School Social Workers"
424,50,43,3,17-3022.00,Civil Engineering Technologists and Technicians
425,50,43,5,19-2041.01,Climate Change Policy Analysts
426,50,43,4,15-2051.02,Clinical Data Managers
427,50,43,2,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
428,50,43,4,11-9199.02,Compliance Managers
429,50,43,3,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
430,50,43,3,47-4011.00,Construction and Building Inspectors
431,50,43,3,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door"
432,50,43,2,35-2012.00,"Cooks, Institution and Cafeteria"
433,50,43,3,35-2013.00,"Cooks, Private Household"
434,50,43,3,13-1041.06,Coroners
435,50,43,2,43-4021.00,Correspondence Clerks
436,50,43,4,13-1051.00,Cost Estimators
437,50,43,2,41-2021.00,Counter and Rental Clerks
438,50,43,4,13-2071.00,Credit Counselors
439,50,43,4,15-1243.01,Data Warehousing Specialists
440,50,43,4,15-1242.00,Database Administrators
441,50,43,3,31-9091.00,Dental Assistants
442,50,43,4,15-1299.03,Document Management Specialists
443,50,43,2,47-5023.00,"Earth Drillers, Except Oil and Gas"
444,50,43,4,27-3041.00,Editors
445,50,43,5,11-9032.00,"Education Administrators, Kindergarten through Secondary"
446,50,43,3,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
447,50,43,3,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
448,50,43,2,49-9051.00,Electrical Power-Line Installers and Repairers
449,50,43,3,47-4021.00,Elevator and Escalator Installers and Repairers
450,50,43,4,11-9161.00,Emergency Management Directors
451,50,43,2,51-2031.00,Engine and Other Machine Assemblers
452,50,43,4,13-1041.01,Environmental Compliance Inspectors
453,50,43,3,43-6011.00,Executive Secretaries and Executive Administrative Assistants
454,50,43,3,39-9031.00,Exercise Trainers and Group Fitness Instructors
455,50,43,5,25-9021.00,Farm and Home Management Educators
456,50,43,2,53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"
457,50,43,2,51-3092.00,Food Batchmakers
458,50,43,4,19-1012.00,Food Scientists and Technologists
459,50,43,2,11-9051.00,Food Service Managers
460,50,43,3,19-4092.00,Forensic Science Technicians
461,50,43,2,45-4011.00,Forest and Conservation Workers
