,Importance,Level,Job Zone,Code,Occupation
57,50,41,2,47-4061.00,Rail-Track Laying and Maintenance Equipment Operators
58,50,41,2,53-5011.00,Sailors and Marine Oilers
59,50,39,2,39-2011.00,Animal Trainers
60,50,39,2,51-9198.00,Helpers--Production Workers
61,50,39,2,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
62,50,39,2,31-1132.00,Orderlies
63,50,39,2,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic"
64,50,38,1,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
65,50,37,2,53-7061.00,Cleaners of Vehicles and Equipment
66,50,37,2,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic"
67,50,37,2,51-2051.00,Fiberglass Laminators and Fabricators
68,50,37,2,47-2141.00,"Painters, Construction and Maintenance"
69,50,37,2,35-3031.00,Waiters and Waitresses
70,50,36,1,37-3011.00,Landscaping and Groundskeeping Workers
71,49,38,1,45-3031.00,Fishing and Hunting Workers
72,47,43,3,33-3051.00,Police and Sheriff's Patrol Officers
73,47,43,2,47-2211.00,Sheet Metal Workers
74,47,41,5,29-9091.00,Athletic Trainers
75,47,41,2,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
76,47,41,3,33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers
77,47,41,2,49-9044.00,Millwrights
78,47,41,4,29-1141.00,Registered Nurses
79,47,41,2,49-9096.00,Riggers
80,47,39,2,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
81,47,39,3,19-4071.00,Forest and Conservation Technicians
82,47,39,2,51-4071.00,Foundry Mold and Coremakers
83,47,39,2,51-7021.00,Furniture Finishers
84,47,39,3,29-2061.00,Licensed Practical and Licensed Vocational Nurses
85,47,39,3,31-1131.00,Nursing Assistants
86,47,39,2,47-2151.00,Pipelayers
87,47,39,4,39-9032.00,Recreation Workers
88,47,39,2,47-2231.00,Solar Photovoltaic Installers
89,47,39,2,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
90,47,39,2,27-2023.00,"Umpires, Referees, and Other Sports Officials"
91,47,37,2,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic"
92,47,36,3,49-3041.00,Farm Equipment Mechanics and Service Technicians
93,47,36,3,49-9071.00,"Maintenance and Repair Workers, General"
94,47,36,2,49-9011.00,Mechanical Door Repairers
95,47,36,2,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
96,47,34,2,51-9193.00,Cooling and Freezing Equipment Operators and Tenders
97,47,34,2,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders"
98,44,43,3,47-2111.00,Electricians
99,44,41,2,51-7011.00,Cabinetmakers and Bench Carpenters
100,44,41,2,51-4051.00,Metal-Refining Furnace Operators and Tenders
101,44,41,2,47-2142.00,Paperhangers
102,44,39,3,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
103,44,39,2,47-5041.00,Continuous Mining Machine Operators
104,44,39,2,47-3012.00,Helpers--Carpenters
105,44,39,2,47-2132.00,"Insulation Workers, Mechanical"
106,44,39,2,47-5044.00,"Loading and Moving Machine Operators, Underground Mining"
107,44,39,3,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
108,44,37,2,43-5021.00,Couriers and Messengers
109,44,37,2,53-2031.00,Flight Attendants
110,44,36,3,47-2152.00,"Plumbers, Pipefitters, and Steamfitters"
111,44,36,2,47-5013.00,"Service Unit Operators, Oil and Gas"
112,44,34,2,49-9031.00,Home Appliance Repairers
113,44,34,3,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
114,44,34,2,53-6021.00,Parking Attendants
115,44,34,2,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
116,44,34,2,43-5052.00,Postal Service Mail Carriers
117,44,34,2,33-9032.00,Security Guards
118,44,34,3,49-9097.00,Signal and Track Switch Repairers
119,44,34,2,51-9195.03,"Stone Cutters and Carvers, Manufacturing"
120,44,34,2,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
121,44,34,2,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
122,44,34,2,53-7073.00,Wellhead Pumpers
123,44,32,2,39-2021.00,Animal Caretakers
124,44,32,2,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
125,44,32,2,31-1122.00,Personal Care Aides
126,44,32,2,31-1133.00,Psychiatric Aides
127,44,32,2,53-7081.00,Refuse and Recyclable Material Collectors
128,44,32,2,47-2082.00,Tapers
129,44,32,2,49-3093.00,Tire Repairers and Changers
130,44,30,3,47-2011.00,Boilermakers
131,44,30,2,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
132,44,30,2,43-5041.00,"Meter Readers, Utilities"
133,44,30,2,39-9011.01,Nannies
134,44,29,2,35-2012.00,"Cooks, Institution and Cafeteria"
135,44,27,2,51-2031.00,Engine and Other Machine Assemblers
136,41,39,2,47-2121.00,Glaziers
137,41,39,1,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners
138,41,37,2,47-2031.00,Carpenters
139,41,37,4,27-2022.00,Coaches and Scouts
140,41,37,4,29-1128.00,Exercise Physiologists
141,41,37,2,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
142,41,37,2,33-9093.00,Transportation Security Screeners
143,41,37,3,29-2056.00,Veterinary Technologists and Technicians
144,41,36,2,53-1041.00,Aircraft Cargo Handling Supervisors
145,41,36,2,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
146,41,36,3,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers"
147,41,36,3,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers"
148,41,36,2,31-1121.00,Home Health Aides
149,41,34,2,49-3021.00,Automotive Body and Related Repairers
150,41,34,3,49-9041.00,Industrial Machinery Mechanics
151,41,34,2,53-7062.04,Recycling and Reclamation Workers
152,41,34,2,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
153,41,34,3,29-9093.00,Surgical Assistants
154,41,32,2,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
155,41,32,1,35-9021.00,Dishwashers
156,41,32,2,47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining"
157,41,32,2,37-2021.00,Pest Control Workers
158,41,32,2,31-2022.00,Physical Therapist Aides
159,41,32,1,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
160,41,32,2,53-7072.00,"Pump Operators, Except Wellhead Pumpers"
161,41,32,2,53-7065.00,Stockers and Order Fillers
162,41,30,2,45-2021.00,Animal Breeders
163,41,30,2,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers
164,41,30,2,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
165,41,30,1,35-2021.00,Food Preparation Workers
166,41,30,2,31-9093.00,Medical Equipment Preparers
167,41,30,3,31-2012.00,Occupational Therapy Aides
168,41,30,5,29-1123.00,Physical Therapists
169,41,29,1,35-3023.01,Baristas
170,41,29,2,35-2014.00,"Cooks, Restaurant"
171,41,29,2,33-3041.00,Parking Enforcement Workers
172,41,27,2,51-3021.00,Butchers and Meat Cutters
173,38,37,3,31-2021.00,Physical Therapist Assistants
174,38,37,2,51-5113.00,Print Binding and Finishing Workers
175,38,36,2,47-3013.00,Helpers--Electricians
176,38,36,3,51-8013.04,Hydroelectric Plant Technicians
177,38,36,2,47-4099.03,Weatherization Installers and Technicians
178,38,34,2,51-9111.00,Packaging and Filling Machine Operators and Tenders
179,38,34,2,53-4031.00,Railroad Conductors and Yardmasters
180,38,34,4,29-1125.00,Recreational Therapists
181,38,34,2,47-4091.00,Segmental Pavers
182,38,34,3,53-5031.00,Ship Engineers
183,38,34,3,47-2152.04,Solar Thermal Installers and Technicians
184,38,33,2,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers"
185,38,32,2,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers
186,38,32,2,53-7051.00,Industrial Truck and Tractor Operators
187,38,32,2,53-7064.00,"Packers and Packagers, Hand"
188,38,32,2,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic"
189,38,32,2,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
190,38,30,3,49-3023.00,Automotive Service Technicians and Mechanics
191,38,30,2,35-3011.00,Bartenders
192,38,30,2,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles"
193,38,30,2,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
194,38,30,2,51-3023.00,Slaughterers and Meat Packers
195,38,30,2,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
196,38,29,2,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
197,38,29,2,49-3022.00,Automotive Glass Installers and Repairers
198,38,29,2,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
199,38,29,3,49-3051.00,Motorboat Mechanics and Service Technicians
200,38,29,2,51-4052.00,"Pourers and Casters, Metal"
201,38,27,1,35-2011.00,"Cooks, Fast Food"
202,38,27,2,51-6093.00,Upholsterers
203,38,25,2,43-5051.00,Postal Service Clerks
204,35,41,4,11-9179.01,Fitness and Wellness Coordinators
205,35,36,2,47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters"
206,35,36,3,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines"
207,35,34,2,51-8099.01,Biofuels Processing Technicians
208,35,34,3,47-1011.03,Solar Energy Installation Managers
209,35,32,1,45-2091.00,Agricultural Equipment Operators
210,35,32,2,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
211,35,32,2,51-6042.00,Shoe Machine Operators and Tenders
212,35,30,3,53-5021.00,"Captains, Mates, and Pilots of Water Vessels"
213,35,30,3,33-2022.00,Forest Fire Inspectors and Prevention Specialists
214,35,30,1,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers"
215,35,30,2,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders"
216,35,30,2,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
217,35,30,2,51-8013.00,Power Plant Operators
218,35,30,3,29-2053.00,Psychiatric Technicians
219,35,30,2,49-3092.00,Recreational Vehicle Service Technicians
220,35,30,2,47-5012.00,"Rotary Drill Operators, Oil and Gas"
221,35,30,2,49-9052.00,Telecommunications Line Installers and Repairers
222,35,30,2,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers
223,35,29,2,51-9161.00,Computer Numerically Controlled Tool Operators
224,35,29,2,33-9091.00,Crossing Guards and Flaggers
225,35,29,3,49-2092.00,"Electric Motor, Power Tool, and Related Repairers"
226,35,29,3,47-4021.00,Elevator and Escalator Installers and Repairers
227,35,29,2,49-9099.01,Geothermal Technicians
228,35,29,3,49-9043.00,"Maintenance Workers, Machinery"
229,35,29,2,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers"
230,35,29,2,51-9151.00,Photographic Process Workers and Processing Machine Operators
231,35,29,3,29-1126.00,Respiratory Therapists
232,35,29,3,29-2055.00,Surgical Technologists
233,35,27,2,51-8091.00,Chemical Plant and System Operators
234,35,27,3,29-2032.00,Diagnostic Medical Sonographers
235,35,27,2,53-7041.00,Hoist and Winch Operators
236,35,27,2,53-6061.00,Passenger Attendants
237,35,27,5,29-1229.06,Sports Medicine Physicians
238,35,25,3,25-2011.00,"Preschool Teachers, Except Special Education"
239,31,32,3,49-3011.00,Aircraft Mechanics and Service Technicians
240,31,32,2,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
241,31,32,3,33-3011.00,Bailiffs
242,31,32,3,33-3021.00,Detectives and Criminal Investigators
243,31,32,2,53-3031.00,Driver/Sales Workers
244,31,32,3,33-1012.00,First-Line Supervisors of Police and Detectives
245,31,32,3,47-4041.00,Hazardous Materials Removal Workers
246,31,32,3,31-2011.00,Occupational Therapy Assistants
247,31,30,3,35-1011.00,Chefs and Head Cooks
248,31,30,5,29-1141.04,Clinical Nurse Specialists
249,31,30,4,29-1141.03,Critical Care Nurses
250,31,30,3,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers"
251,31,30,2,35-3041.00,"Food Servers, Nonrestaurant"
252,31,30,1,51-6011.00,Laundry and Dry-Cleaning Workers
253,31,30,3,51-4041.00,Machinists
254,31,30,5,29-1171.00,Nurse Practitioners
255,31,30,2,47-2072.00,Pile Driver Operators
256,31,30,3,51-9195.05,"Potters, Manufacturing"
257,31,30,2,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers"
258,31,30,2,43-5071.00,"Shipping, Receiving, and Inventory Clerks"
259,31,30,2,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
260,31,29,2,51-8013.03,Biomass Plant Technicians
261,31,29,4,19-1031.00,Conservation Scientists
262,31,29,2,35-2015.00,"Cooks, Short Order"
263,31,29,2,39-1013.00,First-Line Supervisors of Gambling Services Workers
264,31,29,2,53-7063.00,Machine Feeders and Offbearers
265,31,29,3,51-4061.00,"Model Makers, Metal and Plastic"
266,31,29,2,41-9012.00,Models
267,31,29,2,51-5112.00,Printing Press Operators
268,31,29,3,49-2098.00,Security and Fire Alarm Systems Installers
269,31,29,2,51-9141.00,Semiconductor Processing Technicians
270,31,29,4,53-6051.00,Transportation Inspectors
271,31,29,2,51-4121.00,"Welders, Cutters, Solderers, and Brazers"
272,31,27,5,29-1071.01,Anesthesiologist Assistants
273,31,27,2,33-9011.00,Animal Control Workers
274,31,27,2,51-9011.00,Chemical Equipment Operators and Tenders
275,31,27,2,51-3093.00,Food Cooking Machine Operators and Tenders
276,31,27,2,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
277,31,27,3,17-3024.01,Robotics Technicians
278,31,27,2,39-5093.00,Shampooers
279,31,27,5,29-1131.00,Veterinarians
280,31,25,1,45-2041.00,"Graders and Sorters, Agricultural Products"
281,31,25,3,31-9097.00,Phlebotomists
282,31,23,2,47-5023.00,"Earth Drillers, Except Oil and Gas"
283,31,23,5,29-1229.03,Urologists
284,31,21,2,53-7031.00,Dredge Operators
285,31,21,3,33-2021.00,Fire Inspectors and Investigators
286,28,36,3,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
287,28,30,2,39-9011.00,Childcare Workers
288,28,30,3,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door"
289,28,30,2,53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"
290,28,30,2,51-3092.00,Food Batchmakers
291,28,30,4,19-1032.00,Foresters
292,28,30,2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
293,28,30,2,45-4023.00,Log Graders and Scalers
294,28,30,2,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service"
295,28,30,3,49-3052.00,Motorcycle Mechanics
296,28,30,5,29-1122.00,Occupational Therapists
297,28,30,2,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders"
298,28,30,3,51-7032.00,"Patternmakers, Wood"
299,28,30,2,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
300,28,30,4,17-1022.00,Surveyors
301,28,30,2,51-2092.00,Team Assemblers
302,28,29,3,49-2097.00,Audiovisual Equipment Installers and Repairers
303,28,29,5,29-1011.00,Chiropractors
304,28,29,3,33-3051.04,Customs and Border Protection Officers
305,28,29,2,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
306,28,29,3,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers
307,28,29,2,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic"
308,28,29,2,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
309,28,29,2,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
310,28,29,2,51-4192.00,"Layout Workers, Metal and Plastic"
311,28,29,3,29-2012.00,Medical and Clinical Laboratory Technicians
312,28,29,2,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
313,28,29,5,29-1161.00,Nurse Midwives
314,28,29,2,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
315,28,29,3,29-2052.00,Pharmacy Technicians
316,28,29,3,51-4111.00,Tool and Die Makers
317,28,27,4,21-1094.00,Community Health Workers
318,28,27,3,47-4011.00,Construction and Building Inspectors
319,28,27,3,31-9091.00,Dental Assistants
320,28,27,3,29-2051.00,Dietetic Technicians
321,28,27,4,17-3025.00,Environmental Engineering Technologists and Technicians
322,28,27,2,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers"
323,28,27,2,43-3041.00,Gambling Cage Workers
324,28,27,2,51-8092.00,Gas Plant Operators
325,28,27,5,29-9099.01,Midwives
326,28,27,3,51-7031.00,"Model Makers, Wood"
327,28,27,5,29-1151.00,Nurse Anesthetists
328,28,27,2,47-2073.00,Operating Engineers and Other Construction Equipment Operators
329,28,27,3,51-8021.00,Stationary Engineers and Boiler Operators
330,28,27,2,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
331,28,25,5,29-1291.00,Acupuncturists
332,28,25,1,39-3091.00,Amusement and Recreation Attendants
333,28,25,3,51-9162.00,Computer Numerically Controlled Tool Programmers
334,28,25,1,53-7011.00,Conveyor Operators and Tenders
335,28,25,3,13-1041.06,Coroners
336,28,25,3,27-1012.00,Craft Artists
337,28,25,3,53-7021.00,Crane and Tower Operators
338,28,25,2,41-9011.00,Demonstrators and Product Promoters
339,28,25,3,29-1292.00,Dental Hygienists
340,28,25,2,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
341,28,25,3,17-3027.00,Mechanical Engineering Technologists and Technicians
342,28,25,4,27-2042.00,Musicians and Singers
343,28,25,2,43-9071.00,"Office Machine Operators, Except Computer"
344,28,25,3,51-4062.00,"Patternmakers, Metal and Plastic"
345,28,25,3,29-1124.00,Radiation Therapists
346,28,25,3,29-2034.00,Radiologic Technologists and Technicians
347,28,24,4,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers"
348,28,23,1,35-3023.00,Fast Food and Counter Workers
349,28,23,3,19-4092.00,Forensic Science Technicians
350,28,23,2,53-5022.00,Motorboat Operators
351,28,23,3,19-4051.02,Nuclear Monitoring Technicians
352,28,23,5,29-1218.00,Obstetricians and Gynecologists
353,28,23,2,33-9099.02,Retail Loss Prevention Specialists
354,28,23,1,51-6031.00,Sewing Machine Operators
355,28,23,5,19-1013.00,Soil and Plant Scientists
356,28,21,2,51-3011.00,Bakers
357,28,21,2,39-3092.00,Costume Attendants
358,28,21,3,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists"
359,28,21,2,53-4011.00,Locomotive Engineers
360,28,21,2,51-9083.00,Ophthalmic Laboratory Technicians
361,28,21,2,11-9131.00,Postmasters and Mail Superintendents
362,28,20,3,19-4012.00,Agricultural Technicians
363,28,20,3,27-4011.00,Audio and Video Technicians
364,28,20,2,51-9194.00,Etchers and Engravers
365,28,20,2,39-4021.00,Funeral Attendants
366,28,20,3,13-1041.04,Government Property Inspectors and Investigators
367,28,20,5,19-2043.00,Hydrologists
368,28,20,2,31-9095.00,Pharmacy Aides
369,28,20,2,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks
370,28,20,2,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
371,28,18,5,29-1021.00,"Dentists, General"
372,28,16,3,39-5011.00,Barbers
373,28,16,2,51-2023.00,Electromechanical Equipment Assemblers
374,28,16,2,27-1023.00,Floral Designers
375,28,16,2,39-3012.00,Gambling and Sports Book Writers and Runners
376,25,30,3,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
377,25,30,2,13-1074.00,Farm Labor Contractors
378,25,30,2,11-9051.00,Food Service Managers
379,25,29,3,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
380,25,29,3,51-1011.00,First-Line Supervisors of Production and Operating Workers
381,25,29,4,11-9199.08,Loss Prevention Managers
382,25,29,2,17-3029.01,Non-Destructive Testing Specialists
383,25,29,2,53-4041.00,Subway and Streetcar Operators
384,25,29,3,51-8031.00,Water and Wastewater Treatment Plant and System Operators
385,25,29,2,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
386,25,27,3,29-2031.00,Cardiovascular Technologists and Technicians
387,25,27,2,41-2011.00,Cashiers
388,25,27,3,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
389,25,27,3,39-4011.00,Embalmers
390,25,27,2,53-7071.00,Gas Compressor and Gas Pumping Station Operators
391,25,27,5,29-1229.02,Hospitalists
392,25,27,1,45-4022.00,Logging Equipment Operators
393,25,27,3,31-9092.00,Medical Assistants
394,25,27,3,49-9062.00,Medical Equipment Repairers
395,25,27,3,29-2033.00,Nuclear Medicine Technologists
396,25,27,4,19-1031.03,Park Naturalists
397,25,27,2,41-2022.00,Parts Salespersons
398,25,27,3,29-2099.08,Patient Representatives
399,25,27,5,29-1071.00,Physician Assistants
400,25,27,4,21-1092.00,Probation Officers and Correctional Treatment Specialists
401,25,25,2,27-2011.00,Actors
402,25,25,3,29-1141.01,Acute Care Nurses
403,25,25,2,45-2011.00,Agricultural Inspectors
404,25,25,3,53-6051.01,Aviation Inspectors
405,25,25,2,49-3091.00,Bicycle Repairers
406,25,25,2,53-6011.00,Bridge and Lock Tenders
407,25,25,3,27-4031.00,"Camera Operators, Television, Video, and Film"
408,25,25,3,13-1041.00,Compliance Officers
409,25,25,3,35-2013.00,"Cooks, Private Household"
410,25,25,3,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles"
411,25,25,2,31-9099.02,Endoscopy Technicians
412,25,25,3,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
413,25,25,3,39-1022.00,First-Line Supervisors of Personal Service Workers
414,25,25,2,41-1011.00,First-Line Supervisors of Retail Sales Workers
415,25,25,3,29-2035.00,Magnetic Resonance Imaging Technologists
416,25,25,3,51-9082.00,Medical Appliance Technicians
417,25,25,4,13-1121.00,"Meeting, Convention, and Event Planners"
418,25,25,3,39-4031.00,"Morticians, Undertakers, and Funeral Arrangers"
419,25,25,4,29-1129.02,Music Therapists
420,25,25,3,19-4051.00,Nuclear Technicians
421,25,25,5,29-1022.00,Oral and Maxillofacial Surgeons
422,25,25,1,51-9123.00,"Painting, Coating, and Decorating Workers"
423,25,25,3,19-4099.01,Quality Control Analysts
424,25,25,2,41-2031.00,Retail Salespersons
425,25,25,2,51-6041.00,Shoe and Leather Workers and Repairers
426,25,25,3,39-5094.00,Skincare Specialists
427,25,25,3,51-2041.00,Structural Metal Fabricators and Fitters
428,25,25,2,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
429,25,23,4,11-3051.03,Biofuels Production Managers
430,25,23,2,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
431,25,23,4,19-4042.00,"Environmental Science and Protection Technicians, Including Health"
432,25,23,3,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators
433,25,23,2,39-3011.00,Gambling Dealers
434,25,23,2,11-9071.00,Gambling Managers
435,25,23,2,51-9022.00,"Grinding and Polishing Workers, Hand"
436,25,23,3,39-5091.00,"Makeup Artists, Theatrical and Performance"
437,25,23,4,29-2011.00,Medical and Clinical Laboratory Technologists
438,25,23,3,19-4012.01,Precision Agriculture Technicians
439,25,23,4,19-1031.02,Range Managers
440,25,23,3,39-7011.00,Tour Guides and Escorts
441,25,21,4,25-2032.00,"Career/Technical Education Teachers, Secondary School"
442,25,21,4,25-2021.00,"Elementary School Teachers, Except Special Education"
443,25,21,3,51-6092.00,Fabric and Apparel Patternmakers
444,25,21,2,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers"
