,Importance,Level,Job Zone,Code,Occupation
57,81,70,5,25-1064.00,"Geography Teachers, Postsecondary"
58,81,70,5,25-1082.00,"Library Science Teachers, Postsecondary"
59,81,70,5,21-1013.00,Marriage and Family Therapists
60,81,70,5,29-1051.00,Pharmacists
61,81,70,5,29-1229.03,Urologists
62,81,68,5,29-1141.02,Advanced Practice Psychiatric Nurses
63,81,68,4,11-2011.00,Advertising and Promotions Managers
64,81,68,5,25-9031.00,Instructional Coordinators
65,81,68,4,27-3091.00,Interpreters and Translators
66,81,68,5,21-1023.00,Mental Health and Substance Abuse Social Workers
67,81,68,4,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
68,81,64,5,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors"
69,81,64,4,13-1075.00,Labor Relations Specialists
70,81,63,5,29-1229.01,Allergists and Immunologists
71,81,63,4,21-1091.00,Health Education Specialists
72,81,61,4,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
73,81,61,3,33-1012.00,First-Line Supervisors of Police and Detectives
74,81,61,4,27-2012.03,Media Programming Directors
75,81,59,3,43-4061.00,"Eligibility Interviewers, Government Programs"
76,81,59,4,11-3121.00,Human Resources Managers
77,81,57,3,33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers
78,81,57,5,25-4022.00,Librarians and Media Collections Specialists
79,80,64,4,27-3023.00,"News Analysts, Reporters, and Journalists"
80,78,82,5,19-2012.00,Physicists
81,78,80,5,19-1029.02,Molecular and Cellular Biologists
82,78,79,5,19-1021.00,Biochemists and Biophysicists
83,78,79,5,25-1052.00,"Chemistry Teachers, Postsecondary"
84,78,75,5,25-1021.00,"Computer Science Teachers, Postsecondary"
85,78,75,5,29-1222.00,"Physicians, Pathologists"
86,78,73,5,23-1022.00,"Arbitrators, Mediators, and Conciliators"
87,78,73,5,19-2011.00,Astronomers
88,78,73,5,15-2041.01,Biostatisticians
89,78,73,5,19-1042.00,"Medical Scientists, Except Epidemiologists"
90,78,73,5,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
91,78,71,5,29-1211.00,Anesthesiologists
92,78,71,5,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary"
93,78,71,5,25-1122.00,"Communications Teachers, Postsecondary"
94,78,71,5,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
95,78,71,5,25-1063.00,"Economics Teachers, Postsecondary"
96,78,71,5,29-1299.01,Naturopathic Physicians
97,78,71,4,17-2161.00,Nuclear Engineers
98,78,71,5,25-1072.00,"Nursing Instructors and Teachers, Postsecondary"
99,78,71,5,25-1065.00,"Political Science Teachers, Postsecondary"
100,78,71,5,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary"
101,78,71,4,41-9031.00,Sales Engineers
102,78,70,5,11-9033.00,"Education Administrators, Postsecondary"
103,78,70,5,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary"
104,78,70,4,13-2061.00,Financial Examiners
105,78,70,5,25-1022.00,"Mathematical Science Teachers, Postsecondary"
106,78,70,5,29-1241.00,"Ophthalmologists, Except Pediatric"
107,78,70,5,19-3094.00,Political Scientists
108,78,68,5,11-9041.00,Architectural and Engineering Managers
109,78,68,4,13-1041.03,Equal Opportunity Representatives and Officers
110,78,68,4,29-1128.00,Exercise Physiologists
111,78,68,4,13-1111.00,Management Analysts
112,78,68,5,29-1229.04,Physical Medicine and Rehabilitation Physicians
113,78,68,5,21-1011.00,Substance Abuse and Behavioral Disorder Counselors
114,78,66,4,11-3031.00,Financial Managers
115,78,66,5,21-1022.00,Healthcare Social Workers
116,78,66,5,29-1161.00,Nurse Midwives
117,78,66,4,11-3131.00,Training and Development Managers
118,78,66,5,19-3051.00,Urban and Regional Planners
119,78,64,4,13-1031.00,"Claims Adjusters, Examiners, and Investigators"
120,78,64,4,11-9161.00,Emergency Management Directors
121,78,64,4,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
122,78,63,5,29-1141.04,Clinical Nurse Specialists
123,78,63,3,11-3051.06,Hydroelectric Production Managers
124,78,63,5,23-1012.00,Judicial Law Clerks
125,78,63,5,15-2031.00,Operations Research Analysts
126,78,63,4,19-1031.03,Park Naturalists
127,78,63,5,25-9044.00,"Teaching Assistants, Postsecondary"
128,78,63,4,13-1151.00,Training and Development Specialists
129,78,61,4,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes"
130,78,61,4,25-2023.00,"Career/Technical Education Teachers, Middle School"
131,78,61,4,11-9199.02,Compliance Managers
132,78,61,4,13-1131.00,Fundraisers
133,78,61,3,11-3051.02,Geothermal Production Managers
134,78,61,4,27-3031.00,Public Relations Specialists
135,78,61,5,29-1131.00,Veterinarians
136,78,59,5,25-2059.01,Adapted Physical Education Specialists
137,78,59,4,25-2032.00,"Career/Technical Education Teachers, Secondary School"
138,78,59,5,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists"
139,78,59,4,29-1129.02,Music Therapists
140,78,59,5,29-1171.00,Nurse Practitioners
141,78,59,5,29-1122.00,Occupational Therapists
142,78,59,5,29-1041.00,Optometrists
143,78,59,3,31-2021.00,Physical Therapist Assistants
144,78,59,3,33-3051.00,Police and Sheriff's Patrol Officers
145,78,59,4,21-1092.00,Probation Officers and Correctional Treatment Specialists
146,78,59,4,27-2012.04,Talent Directors
147,78,57,2,27-2011.00,Actors
148,78,57,4,41-3011.00,Advertising Sales Agents
149,78,57,4,13-2071.00,Credit Counselors
150,78,57,3,27-1022.00,Fashion Designers
151,78,57,4,33-3031.00,Fish and Game Wardens
152,78,57,4,11-9081.00,Lodging Managers
153,78,57,4,11-9199.08,Loss Prevention Managers
154,78,57,3,29-2099.08,Patient Representatives
155,78,57,5,29-1024.00,Prosthodontists
156,78,57,2,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks
157,78,57,5,25-2051.00,"Special Education Teachers, Preschool"
158,78,57,2,43-2011.00,"Switchboard Operators, Including Answering Service"
159,78,57,3,11-9199.09,Wind Energy Operations Managers
160,78,55,4,21-1094.00,Community Health Workers
161,78,55,2,43-4051.00,Customer Service Representatives
162,78,55,3,33-3021.00,Detectives and Criminal Investigators
163,78,55,4,25-2012.00,"Kindergarten Teachers, Except Special Education"
164,78,55,3,39-7011.00,Tour Guides and Escorts
165,77,56,2,43-4041.00,"Credit Authorizers, Checkers, and Clerks"
166,75,75,5,19-1029.04,Biologists
167,75,73,5,29-1081.00,Podiatrists
168,75,71,5,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
169,75,71,4,19-2031.00,Chemists
170,75,71,4,17-2051.00,Civil Engineers
171,75,71,5,29-9092.00,Genetic Counselors
172,75,71,4,19-3092.00,Geographers
173,75,71,5,19-2042.00,"Geoscientists, Except Hydrologists and Geographers"
174,75,71,5,19-2032.00,Materials Scientists
175,75,71,5,11-9121.00,Natural Sciences Managers
176,75,71,5,29-1022.00,Oral and Maxillofacial Surgeons
177,75,71,5,19-1013.00,Soil and Plant Scientists
178,75,71,5,15-2041.00,Statisticians
179,75,70,5,17-1011.00,"Architects, Except Landscape and Naval"
180,75,70,3,25-1194.00,"Career/Technical Education Teachers, Postsecondary"
181,75,70,5,29-1031.00,Dietitians and Nutritionists
182,75,70,5,19-3011.00,Economists
183,75,70,4,13-1041.01,Environmental Compliance Inspectors
184,75,70,5,19-3011.01,Environmental Economists
185,75,70,4,19-2041.00,"Environmental Scientists and Specialists, Including Health"
186,75,70,5,17-2112.01,Human Factors Engineers and Ergonomists
187,75,70,5,19-2043.00,Hydrologists
188,75,70,5,19-1022.00,Microbiologists
189,75,70,5,17-2199.09,Nanosystems Engineers
190,75,70,5,29-1299.02,Orthoptists
191,75,70,4,11-3031.01,Treasurers and Controllers
192,75,70,4,19-1023.00,Zoologists and Wildlife Biologists
193,75,68,4,15-2011.00,Actuaries
194,75,68,5,19-1011.00,Animal Scientists
195,75,68,5,29-1181.00,Audiologists
196,75,68,5,19-1029.01,Bioinformatics Scientists
197,75,68,5,11-1011.03,Chief Sustainability Officers
198,75,68,5,15-1221.00,Computer and Information Research Scientists
199,75,68,4,17-2141.01,Fuel Cell Engineers
200,75,68,4,15-1211.01,Health Informatics Specialists
201,75,68,5,19-3093.00,Historians
202,75,68,4,17-2131.00,Materials Engineers
203,75,68,5,29-2091.00,Orthotists and Prosthetists
204,75,68,4,29-1141.00,Registered Nurses
205,75,68,4,19-2099.01,Remote Sensing Scientists and Technologists
206,75,68,4,17-2051.01,Transportation Engineers
207,75,68,4,17-2051.02,Water/Wastewater Engineers
208,75,66,4,17-2021.00,Agricultural Engineers
209,75,66,4,15-2051.01,Business Intelligence Analysts
210,75,66,3,13-1041.06,Coroners
211,75,66,5,29-1021.00,"Dentists, General"
212,75,66,4,17-2071.00,Electrical Engineers
213,75,66,3,19-4092.00,Forensic Science Technicians
214,75,66,4,17-1022.01,Geodetic Surveyors
215,75,66,4,17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers"
216,75,66,4,17-2171.00,Petroleum Engineers
217,75,66,5,29-1123.00,Physical Therapists
218,75,66,5,29-1071.00,Physician Assistants
219,75,66,4,13-1041.07,Regulatory Affairs Specialists
220,75,64,5,25-4012.00,Curators
221,75,64,5,19-2041.02,Environmental Restoration Planners
222,75,64,4,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors"
223,75,64,4,13-1161.00,Market Research Analysts and Marketing Specialists
224,75,64,4,19-5011.00,Occupational Health and Safety Specialists
225,75,64,4,13-2052.00,Personal Financial Advisors
226,75,63,4,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers"
227,75,63,4,17-2141.02,Automotive Engineers
228,75,63,4,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
229,75,63,4,11-3021.00,Computer and Information Systems Managers
230,75,63,3,15-1211.00,Computer Systems Analysts
231,75,63,4,11-9031.00,"Education and Childcare Administrators, Preschool and Daycare"
232,75,63,4,17-2081.00,Environmental Engineers
233,75,63,4,17-2112.00,Industrial Engineers
234,75,63,4,19-1031.02,Range Managers
235,75,61,5,29-1129.01,Art Therapists
236,75,61,5,29-1011.00,Chiropractors
237,75,61,4,27-2032.00,Choreographers
238,75,61,5,19-2041.01,Climate Change Policy Analysts
239,75,61,4,11-9121.01,Clinical Research Coordinators
240,75,61,4,17-2072.00,"Electronics Engineers, Except Computer"
241,75,61,4,33-3021.06,Intelligence Analysts
242,75,61,5,11-3031.03,Investment Fund Managers
243,75,61,4,27-2012.05,Media Technical Directors/Managers
244,75,61,4,13-1121.00,"Meeting, Convention, and Event Planners"
245,75,61,5,29-9099.01,Midwives
246,75,61,5,29-1151.00,Nurse Anesthetists
247,75,61,4,19-4061.00,Social Science Research Assistants
248,75,61,3,25-3041.00,Tutors
249,75,59,4,11-3051.03,Biofuels Production Managers
250,75,59,4,11-3051.04,Biomass Power Plant Managers
251,75,59,3,35-1011.00,Chefs and Head Cooks
252,75,59,4,15-2051.02,Clinical Data Managers
253,75,59,4,11-3111.00,Compensation and Benefits Managers
254,75,59,4,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists"
255,75,59,4,17-2061.00,Computer Hardware Engineers
256,75,59,4,13-1051.00,Cost Estimators
257,75,59,4,13-2041.00,Credit Analysts
258,75,59,4,29-1141.03,Critical Care Nurses
259,75,59,4,21-2021.00,"Directors, Religious Activities and Education"
260,75,59,4,27-3041.00,Editors
261,75,59,4,19-4042.00,"Environmental Science and Protection Technicians, Including Health"
262,75,59,4,17-2111.02,Fire-Prevention and Protection Engineers
263,75,59,4,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers
264,75,59,4,13-2099.04,"Fraud Examiners, Investigators and Analysts"
265,75,59,4,11-1021.00,General and Operations Managers
266,75,59,4,11-3051.00,Industrial Production Managers
267,75,59,4,41-3021.00,Insurance Sales Agents
268,75,59,3,29-2061.00,Licensed Practical and Licensed Vocational Nurses
269,75,59,3,43-4131.00,Loan Interviewers and Clerks
270,75,59,4,13-2072.00,Loan Officers
271,75,59,4,13-1081.00,Logisticians
272,75,59,4,13-1081.01,Logistics Engineers
273,75,59,3,29-2035.00,Magnetic Resonance Imaging Technologists
274,75,59,4,11-2021.00,Marketing Managers
275,75,59,4,11-9111.00,Medical and Health Services Managers
276,75,59,3,29-2099.01,Neurodiagnostic Technologists
277,75,59,3,31-2011.00,Occupational Therapy Assistants
278,75,59,5,29-1023.00,Orthodontists
279,75,59,4,11-9141.00,"Property, Real Estate, and Community Association Managers"
280,75,59,4,11-3061.00,Purchasing Managers
281,75,59,4,11-3051.01,Quality Control Systems Managers
282,75,59,4,21-1015.00,Rehabilitation Counselors
283,75,59,4,11-2022.00,Sales Managers
284,75,59,4,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
285,75,59,4,13-1161.01,Search Marketing Strategists
286,75,59,4,15-1253.00,Software Quality Assurance Analysts and Testers
287,75,59,4,25-2057.00,"Special Education Teachers, Middle School"
288,75,59,4,25-2058.00,"Special Education Teachers, Secondary School"
289,75,59,4,11-3071.04,Supply Chain Managers
290,75,59,5,19-3022.00,Survey Researchers
291,75,59,3,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
292,75,59,4,19-3099.01,Transportation Planners
293,75,59,4,17-2112.02,Validation Engineers
294,75,59,4,11-9121.02,Water Resource Specialists
295,75,58,4,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers"
296,75,57,3,29-1141.01,Acute Care Nurses
297,75,57,3,11-3012.00,Administrative Services Managers
298,75,57,3,17-3021.00,Aerospace Engineering and Operations Technologists and Technicians
299,75,57,3,53-2022.00,Airfield Operations Specialists
300,75,57,4,27-1011.00,Art Directors
301,75,57,5,29-9091.00,Athletic Trainers
302,75,57,4,13-1199.04,Business Continuity Planners
303,75,57,4,13-1021.00,"Buyers and Purchasing Agents, Farm Products"
304,75,57,3,29-2031.00,Cardiovascular Technologists and Technicians
305,75,57,2,43-5011.00,Cargo and Freight Agents
306,75,57,3,53-2012.00,Commercial Pilots
307,75,57,3,13-1041.00,Compliance Officers
308,75,57,3,15-1232.00,Computer User Support Specialists
309,75,57,3,39-6012.00,Concierges
310,75,57,3,33-3051.04,Customs and Border Protection Officers
311,75,57,2,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance"
312,75,57,4,15-1299.03,Document Management Specialists
313,75,57,3,47-4011.01,Energy Auditors
314,75,57,3,43-6011.00,Executive Secretaries and Executive Administrative Assistants
315,75,57,3,33-1011.00,First-Line Supervisors of Correctional Officers
316,75,57,2,53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"
317,75,57,3,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators
318,75,57,3,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
319,75,57,3,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers
320,75,57,3,39-1022.00,First-Line Supervisors of Personal Service Workers
321,75,57,3,51-1011.00,First-Line Supervisors of Production and Operating Workers
322,75,57,4,11-9179.01,Fitness and Wellness Coordinators
323,75,57,2,53-2031.00,Flight Attendants
324,75,57,2,11-9051.00,Food Service Managers
325,75,57,3,33-2022.00,Forest Fire Inspectors and Prevention Specialists
326,75,57,2,11-9071.00,Gambling Managers
327,75,57,3,13-1041.04,Government Property Inspectors and Investigators
328,75,57,3,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
329,75,57,4,13-1071.00,Human Resources Specialists
330,75,57,4,15-1299.09,Information Technology Project Managers
331,75,57,3,13-1032.00,"Insurance Appraisers, Auto Damage"
332,75,57,4,27-1025.00,Interior Designers
333,75,57,3,43-4111.00,"Interviewers, Except Eligibility and Loan"
334,75,57,4,17-1012.00,Landscape Architects
335,75,57,4,13-1081.02,Logistics Analysts
336,75,57,3,31-9092.00,Medical Assistants
337,75,57,2,43-6013.00,Medical Secretaries and Administrative Assistants
338,75,57,3,39-4031.00,"Morticians, Undertakers, and Funeral Arrangers"
339,75,57,3,43-4141.00,New Accounts Clerks
340,75,57,3,19-4051.02,Nuclear Monitoring Technicians
341,75,57,3,51-8011.00,Nuclear Power Reactor Operators
342,75,57,3,29-2099.05,Ophthalmic Medical Technologists
343,75,57,3,29-2081.00,"Opticians, Dispensing"
344,75,57,3,23-2011.00,Paralegals and Legal Assistants
345,75,57,2,41-2022.00,Parts Salespersons
346,75,57,3,29-2052.00,Pharmacy Technicians
347,75,57,2,11-9131.00,Postmasters and Mail Superintendents
348,75,57,3,51-8012.00,Power Distributors and Dispatchers
349,75,57,3,33-9021.00,Private Detectives and Investigators
350,75,57,2,43-3061.00,Procurement Clerks
351,75,57,3,29-2053.00,Psychiatric Technicians
352,75,57,2,53-4031.00,Railroad Conductors and Yardmasters
353,75,57,4,41-9021.00,Real Estate Brokers
354,75,57,3,41-9022.00,Real Estate Sales Agents
355,75,57,4,39-9032.00,Recreation Workers
356,75,57,4,29-1125.00,Recreational Therapists
357,75,57,4,11-9199.01,Regulatory Affairs Managers
358,75,57,3,39-9041.00,Residential Advisors
359,75,57,3,29-1126.00,Respiratory Therapists
360,75,57,2,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive"
361,75,57,3,25-3021.00,Self-Enrichment Teachers
362,75,57,4,21-1093.00,Social and Human Service Assistants
363,75,57,3,11-9179.02,Spa Managers
364,75,57,4,27-1014.00,Special Effects Artists and Animators
365,75,57,3,31-9099.01,Speech-Language Pathology Assistants
366,75,57,2,23-2093.00,"Title Examiners, Abstractors, and Searchers"
367,75,57,3,33-3052.00,Transit and Railroad Police
368,75,57,2,39-7012.00,Travel Guides
369,75,57,3,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products"
370,75,55,2,53-1041.00,Aircraft Cargo Handling Supervisors
371,75,55,2,33-9011.00,Animal Control Workers
372,75,55,3,49-9092.00,Commercial Divers
373,75,55,2,33-3012.00,Correctional Officers and Jailers
374,75,55,3,31-9091.00,Dental Assistants
375,75,55,2,27-1023.00,Floral Designers
376,75,55,3,11-9171.00,Funeral Home Managers
377,75,55,3,29-2092.00,Hearing Aid Specialists
378,75,55,2,39-9011.01,Nannies
379,75,55,3,29-2033.00,Nuclear Medicine Technologists
380,75,55,2,43-4151.00,Order Clerks
381,75,55,3,25-2011.00,"Preschool Teachers, Except Special Education"
382,75,55,2,43-4171.00,Receptionists and Information Clerks
383,75,55,2,41-2031.00,Retail Salespersons
384,75,55,4,53-6051.00,Transportation Inspectors
385,75,55,4,27-3043.00,Writers and Authors
386,75,54,1,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
387,75,54,2,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers
388,75,54,2,31-1133.00,Psychiatric Aides
389,75,54,2,41-9041.00,Telemarketers
390,74,69,4,17-2121.00,Marine Engineers and Naval Architects
391,74,62,4,13-2011.00,Accountants and Auditors
392,74,59,4,11-3071.00,"Transportation, Storage, and Distribution Managers"
393,72,71,5,15-2021.00,Mathematicians
394,72,70,4,17-2031.00,Bioengineers and Biomedical Engineers
395,72,68,4,17-2011.00,Aerospace Engineers
396,72,68,5,19-2041.03,Industrial Ecologists
397,72,68,4,17-2112.03,Manufacturing Engineers
398,72,66,4,17-2199.05,Mechatronics Engineers
399,72,66,4,17-2199.08,Robotics Engineers
400,72,64,4,29-2011.01,Cytogenetic Technologists
401,72,64,5,17-2199.06,Microsystems Engineers
402,72,64,4,17-2199.11,Solar Energy Systems Engineers
403,72,61,4,11-9021.00,Construction Managers
404,72,61,3,41-4011.07,Solar Sales Representatives and Assessors
405,72,61,4,11-9199.10,Wind Energy Development Managers
406,72,59,5,29-1291.00,Acupuncturists
407,72,59,4,15-1299.08,Computer Systems Engineers/Architects
408,72,59,4,17-2199.03,"Energy Engineers, Except Wind and Solar"
409,72,59,4,19-1012.00,Food Scientists and Technologists
410,72,59,4,19-1032.00,Foresters
411,72,59,3,29-2034.00,Radiologic Technologists and Technicians
412,72,59,4,41-3031.00,"Securities, Commodities, and Financial Services Sales Agents"
413,72,59,4,15-1299.01,Web Administrators
414,72,57,3,53-6051.01,Aviation Inspectors
415,72,57,3,43-4011.00,Brokerage Clerks
416,72,57,3,47-4011.00,Construction and Building Inspectors
417,72,57,3,27-3092.00,Court Reporters and Simultaneous Captioners
418,72,57,3,29-2032.00,Diagnostic Medical Sonographers
419,72,57,4,17-3025.00,Environmental Engineering Technologists and Technicians
420,72,57,3,33-2021.00,Fire Inspectors and Investigators
421,72,57,2,39-1013.00,First-Line Supervisors of Gambling Services Workers
422,72,57,3,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers"
423,72,57,2,41-1011.00,First-Line Supervisors of Retail Sales Workers
424,72,57,2,43-4081.00,"Hotel, Motel, and Resort Desk Clerks"
425,72,57,3,19-5012.00,Occupational Health and Safety Technicians
426,72,57,3,29-2057.00,Ophthalmic Medical Technicians
427,72,57,3,27-4021.00,Photographers
428,72,57,2,43-5051.00,Postal Service Clerks
429,72,57,2,51-8013.00,Power Plant Operators
430,72,57,3,19-4012.01,Precision Agriculture Technicians
431,72,57,4,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products"
432,72,57,3,29-1124.00,Radiation Therapists
433,72,57,3,17-3024.01,Robotics Technicians
434,72,57,4,13-1199.05,Sustainability Specialists
435,72,57,3,53-6041.00,Traffic Technicians
436,72,57,3,41-3041.00,Travel Agents
437,72,55,2,27-2021.00,Athletes and Sports Competitors
438,72,55,3,27-4011.00,Audio and Video Technicians
439,72,55,3,53-5021.00,"Captains, Mates, and Pilots of Water Vessels"
440,72,55,4,19-1031.00,Conservation Scientists
441,72,55,2,41-9011.00,Demonstrators and Product Promoters
442,72,55,3,39-9031.00,Exercise Trainers and Group Fitness Instructors
443,72,55,2,43-3041.00,Gambling Cage Workers
444,72,55,2,31-1121.00,Home Health Aides
445,72,55,3,29-2012.00,Medical and Clinical Laboratory Technicians
446,72,55,3,47-1011.03,Solar Energy Installation Managers
447,72,55,3,29-9093.00,Surgical Assistants
448,72,55,2,43-3071.00,Tellers
449,72,55,3,29-2056.00,Veterinary Technologists and Technicians
450,72,54,2,35-3011.00,Bartenders
451,72,54,2,41-2021.00,Counter and Rental Clerks
452,72,54,2,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers
453,72,54,3,39-5094.00,Skincare Specialists
454,72,54,2,27-2023.00,"Umpires, Referees, and Other Sports Officials"
455,72,52,4,27-2042.00,Musicians and Singers
456,72,52,2,43-9061.00,"Office Clerks, General"
457,72,52,2,53-1042.01,Recycling Coordinators
458,72,46,2,31-1122.00,Personal Care Aides
459,72,45,2,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
460,72,43,2,35-3031.00,Waiters and Waitresses
461,69,70,4,17-2199.07,Photonics Engineers
462,69,63,4,17-2041.00,Chemical Engineers
463,69,61,4,11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers
464,69,61,4,15-1241.00,Computer Network Architects
465,69,59,5,13-2099.01,Financial Quantitative Analysts
466,69,59,4,15-1212.00,Information Security Analysts
467,69,59,4,27-3043.05,"Poets, Lyricists and Creative Writers"
468,69,59,3,33-3021.02,Police Identification and Records Officers
469,69,59,4,17-1022.00,Surveyors
470,69,59,4,27-3042.00,Technical Writers
471,69,58,4,13-2023.00,Appraisers and Assessors of Real Estate
472,69,57,2,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
473,69,57,4,19-4021.00,Biological Technicians
474,69,57,4,13-2031.00,Budget Analysts
475,69,57,3,17-3022.00,Civil Engineering Technologists and Technicians
476,69,57,4,27-1021.00,Commercial and Industrial Designers
477,69,57,4,15-1231.00,Computer Network Support Specialists
478,69,57,4,15-1243.00,Database Architects
479,69,57,4,27-4032.00,Film and Video Editors
480,69,57,3,33-2011.00,Firefighters
481,69,57,3,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers
482,69,57,3,19-4013.00,Food Science Technicians
483,69,57,4,15-1299.02,Geographic Information Systems Technologists and Technicians
484,69,57,3,43-6012.00,Legal Secretaries and Administrative Assistants
485,69,57,3,17-3027.00,Mechanical Engineering Technologists and Technicians
486,69,57,3,51-9082.00,Medical Appliance Technicians
