,Importance,Level,Job Zone,Code,Occupation
113,41,43,3,49-3011.00,Aircraft Mechanics and Service Technicians
114,41,43,3,33-3021.00,Detectives and Criminal Investigators
115,41,41,2,47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters"
116,41,41,3,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers"
117,41,41,4,33-3031.00,Fish and Game Wardens
118,41,41,2,47-5012.00,"Rotary Drill Operators, Oil and Gas"
119,41,39,3,47-2111.00,Electricians
120,41,39,2,49-9099.01,Geothermal Technicians
121,41,39,3,19-4051.00,Nuclear Technicians
122,41,39,2,51-8013.00,Power Plant Operators
123,41,39,2,53-7072.00,"Pump Operators, Except Wellhead Pumpers"
124,41,39,2,49-3043.00,Rail Car Repairers
125,41,37,2,53-6031.00,Automotive and Watercraft Service Attendants
126,41,37,2,53-6011.00,Bridge and Lock Tenders
127,41,37,2,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
128,41,37,3,33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers
129,41,37,2,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
130,41,37,3,51-4041.00,Machinists
131,41,37,2,39-9011.01,Nannies
132,41,37,2,53-6021.00,Parking Attendants
133,41,37,2,53-4031.00,Railroad Conductors and Yardmasters
134,41,37,2,53-7081.00,Refuse and Recyclable Material Collectors
135,41,37,2,49-9052.00,Telecommunications Line Installers and Repairers
136,41,37,2,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
137,41,37,2,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
138,41,36,2,51-2051.00,Fiberglass Laminators and Fabricators
139,41,36,3,19-4071.00,Forest and Conservation Technicians
140,41,36,2,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
141,41,36,3,51-8011.00,Nuclear Power Reactor Operators
142,41,34,2,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
143,41,29,2,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
144,38,37,2,53-1041.00,Aircraft Cargo Handling Supervisors
145,38,37,3,17-3027.01,Automotive Engineering Technicians
146,38,37,3,29-2032.00,Diagnostic Medical Sonographers
147,38,37,2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand"
148,38,37,2,43-5041.00,"Meter Readers, Utilities"
149,38,37,5,29-1022.00,Oral and Maxillofacial Surgeons
150,38,37,2,51-9111.00,Packaging and Filling Machine Operators and Tenders
151,38,37,2,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers"
152,38,37,2,49-3092.00,Recreational Vehicle Service Technicians
153,38,37,2,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
154,38,37,2,33-9093.00,Transportation Security Screeners
155,38,36,3,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians
156,38,36,3,51-8013.04,Hydroelectric Plant Technicians
157,38,36,2,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
158,38,36,2,51-4121.00,"Welders, Cutters, Solderers, and Brazers"
159,38,34,3,17-3029.08,Photonics Technicians
160,38,34,2,51-5112.00,Printing Press Operators
161,38,34,3,51-8021.00,Stationary Engineers and Boiler Operators
162,38,34,2,51-6093.00,Upholsterers
163,38,32,1,47-2051.00,Cement Masons and Concrete Finishers
164,38,32,2,47-3016.00,Helpers--Roofers
165,38,32,2,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
166,38,32,2,51-4052.00,"Pourers and Casters, Metal"
167,38,30,2,51-3021.00,Butchers and Meat Cutters
168,38,30,2,47-2044.00,Tile and Stone Setters
169,35,41,3,29-1124.00,Radiation Therapists
170,35,39,2,51-9141.00,Semiconductor Processing Technicians
171,35,37,3,17-3024.01,Robotics Technicians
172,35,37,3,51-4111.00,Tool and Die Makers
173,35,36,3,33-3011.00,Bailiffs
174,35,36,2,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
175,35,36,3,47-2152.00,"Plumbers, Pipefitters, and Steamfitters"
176,35,34,2,33-9011.00,Animal Control Workers
177,35,34,3,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door"
178,35,34,3,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers"
179,35,34,2,33-3041.00,Parking Enforcement Workers
180,35,34,3,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
181,35,34,3,29-2034.00,Radiologic Technologists and Technicians
182,35,34,3,47-2022.00,Stonemasons
183,35,32,2,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic"
184,35,32,2,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
185,35,30,3,53-2022.00,Airfield Operations Specialists
186,35,30,2,51-8091.00,Chemical Plant and System Operators
187,35,30,4,29-1141.03,Critical Care Nurses
188,35,30,1,47-2043.00,Floor Sanders and Finishers
189,35,30,2,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters"
190,35,30,3,29-2061.00,Licensed Practical and Licensed Vocational Nurses
191,35,30,3,51-9082.00,Medical Appliance Technicians
192,35,30,3,49-3051.00,Motorboat Mechanics and Service Technicians
193,35,30,2,51-6042.00,Shoe Machine Operators and Tenders
194,35,30,5,29-1229.06,Sports Medicine Physicians
195,35,30,2,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
196,35,30,2,51-2061.00,Timing Device Assemblers and Adjusters
197,35,30,2,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
198,35,29,3,51-9162.00,Computer Numerically Controlled Tool Programmers
199,35,29,2,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
200,35,29,2,33-9032.00,Security Guards
201,35,29,2,51-6051.00,"Sewers, Hand"
202,35,29,5,29-1229.03,Urologists
203,35,23,3,51-2041.00,Structural Metal Fabricators and Fitters
204,31,36,2,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
205,31,36,2,13-1074.00,Farm Labor Contractors
206,31,36,2,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic"
207,31,36,2,37-2021.00,Pest Control Workers
208,31,36,2,47-2053.00,Terrazzo Workers and Finishers
209,31,34,2,47-2231.00,Solar Photovoltaic Installers
210,31,32,3,33-3051.04,Customs and Border Protection Officers
211,31,32,2,47-3012.00,Helpers--Carpenters
212,31,32,2,45-4023.00,Log Graders and Scalers
213,31,32,3,49-9071.00,"Maintenance and Repair Workers, General"
214,31,32,1,51-6031.00,Sewing Machine Operators
215,31,32,3,47-2152.04,Solar Thermal Installers and Technicians
216,31,32,2,47-4099.03,Weatherization Installers and Technicians
217,31,30,3,27-4031.00,"Camera Operators, Television, Video, and Film"
218,31,30,3,13-1041.00,Compliance Officers
219,31,30,2,51-9193.00,Cooling and Freezing Equipment Operators and Tenders
220,31,30,2,47-3013.00,Helpers--Electricians
221,31,30,1,37-3011.00,Landscaping and Groundskeeping Workers
222,31,30,3,49-9062.00,Medical Equipment Repairers
223,31,30,2,47-2151.00,Pipelayers
224,31,30,3,33-3021.02,Police Identification and Records Officers
225,31,30,3,47-1011.03,Solar Energy Installation Managers
226,31,30,3,29-2055.00,Surgical Technologists
227,31,30,2,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
228,31,29,2,53-7061.00,Cleaners of Vehicles and Equipment
229,31,29,3,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
230,31,29,3,51-1011.00,First-Line Supervisors of Production and Operating Workers
231,31,29,3,33-2022.00,Forest Fire Inspectors and Prevention Specialists
232,31,29,2,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
233,31,29,3,29-2035.00,Magnetic Resonance Imaging Technologists
234,31,29,3,51-7031.00,"Model Makers, Wood"
235,31,29,2,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
236,31,29,1,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
237,31,27,2,51-7021.00,Furniture Finishers
238,31,27,2,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
239,31,21,2,53-2031.00,Flight Attendants
240,28,36,3,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
241,28,36,3,17-3027.00,Mechanical Engineering Technologists and Technicians
242,28,34,2,49-3021.00,Automotive Body and Related Repairers
243,28,34,3,29-1126.00,Respiratory Therapists
244,28,32,5,29-1141.04,Clinical Nurse Specialists
245,28,32,2,51-9198.00,Helpers--Production Workers
246,28,32,2,43-5052.00,Postal Service Mail Carriers
247,28,32,2,51-5113.00,Print Binding and Finishing Workers
248,28,30,2,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
249,28,30,2,51-2021.00,"Coil Winders, Tapers, and Finishers"
250,28,30,3,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers"
251,28,30,3,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators
252,28,30,2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
253,28,30,3,13-1041.04,Government Property Inspectors and Investigators
254,28,30,2,49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers"
255,28,30,2,49-9031.00,Home Appliance Repairers
256,28,30,2,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
257,28,30,3,29-2012.00,Medical and Clinical Laboratory Technicians
258,28,30,3,31-1131.00,Nursing Assistants
259,28,30,3,51-4062.00,"Patternmakers, Metal and Plastic"
260,28,30,4,21-1092.00,Probation Officers and Correctional Treatment Specialists
261,28,30,4,29-1141.00,Registered Nurses
262,28,30,2,33-9099.02,Retail Loss Prevention Specialists
263,28,30,3,49-2098.00,Security and Fire Alarm Systems Installers
264,28,30,2,27-2023.00,"Umpires, Referees, and Other Sports Officials"
265,28,29,5,25-2059.01,Adapted Physical Education Specialists
266,28,29,4,21-1094.00,Community Health Workers
267,28,29,3,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles"
268,28,29,2,51-2031.00,Engine and Other Machine Assemblers
269,28,29,4,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers"
270,28,29,2,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
271,28,29,2,53-7063.00,Machine Feeders and Offbearers
272,28,29,2,49-9011.00,Mechanical Door Repairers
273,28,29,4,27-2012.05,Media Technical Directors/Managers
274,28,29,3,19-4051.02,Nuclear Monitoring Technicians
275,28,29,2,43-5031.00,Public Safety Telecommunicators
276,28,27,2,47-2021.00,Brickmasons and Blockmasons
277,28,27,3,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
278,28,27,2,31-9099.02,Endoscopy Technicians
279,28,27,2,51-3092.00,Food Batchmakers
280,28,27,2,51-4071.00,Foundry Mold and Coremakers
281,28,27,1,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
282,28,27,2,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
283,28,27,3,11-3051.06,Hydroelectric Production Managers
284,28,27,4,29-2011.00,Medical and Clinical Laboratory Technologists
285,28,27,2,31-9093.00,Medical Equipment Preparers
286,28,25,3,27-1012.00,Craft Artists
287,28,25,2,51-9194.00,Etchers and Engravers
288,28,25,2,31-1132.00,Orderlies
289,28,25,2,53-7065.00,Stockers and Order Fillers
290,28,23,3,51-9071.00,Jewelers and Precious Stone and Metal Workers
291,28,23,4,19-4099.03,Remote Sensing Technicians
292,28,23,2,51-3023.00,Slaughterers and Meat Packers
293,28,21,4,11-9199.08,Loss Prevention Managers
294,28,21,2,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service"
295,28,21,3,31-2011.00,Occupational Therapy Assistants
296,28,21,2,51-9195.03,"Stone Cutters and Carvers, Manufacturing"
297,28,20,3,49-2091.00,Avionics Technicians
298,28,20,2,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers"
299,25,37,2,53-3031.00,Driver/Sales Workers
300,25,36,3,53-6051.01,Aviation Inspectors
301,25,34,2,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
302,25,30,4,19-1032.00,Foresters
303,25,30,2,47-2121.00,Glaziers
304,25,30,3,39-4031.00,"Morticians, Undertakers, and Funeral Arrangers"
305,25,30,3,33-9021.00,Private Detectives and Investigators
306,25,30,2,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
307,25,29,3,29-1141.01,Acute Care Nurses
308,25,29,2,45-2021.00,Animal Breeders
309,25,29,3,49-2097.00,Audiovisual Equipment Installers and Repairers
310,25,29,2,39-6011.00,Baggage Porters and Bellhops
311,25,29,3,27-4012.00,Broadcast Technicians
312,25,29,3,29-2031.00,Cardiovascular Technologists and Technicians
313,25,29,3,35-1011.00,Chefs and Head Cooks
314,25,29,3,29-2051.00,Dietetic Technicians
315,25,29,1,35-9021.00,Dishwashers
316,25,29,2,51-2022.00,Electrical and Electronic Equipment Assemblers
317,25,29,4,17-3025.00,Environmental Engineering Technologists and Technicians
318,25,29,3,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers
319,25,29,2,31-1121.00,Home Health Aides
320,25,29,2,47-2132.00,"Insulation Workers, Mechanical"
321,25,29,2,51-4192.00,"Layout Workers, Metal and Plastic"
322,25,29,2,49-9094.00,Locksmiths and Safe Repairers
323,25,29,3,29-2099.01,Neurodiagnostic Technologists
324,25,29,2,17-3029.01,Non-Destructive Testing Specialists
325,25,29,2,47-2141.00,"Painters, Construction and Maintenance"
326,25,29,2,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic"
327,25,29,3,19-4012.01,Precision Agriculture Technicians
328,25,29,3,29-2053.00,Psychiatric Technicians
329,25,29,4,19-1031.02,Range Managers
330,25,29,2,53-1042.01,Recycling Coordinators
331,25,29,4,19-1023.00,Zoologists and Wildlife Biologists
332,25,27,3,19-4012.00,Agricultural Technicians
333,25,27,5,29-1011.00,Chiropractors
334,25,27,3,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
335,25,27,2,47-2081.00,Drywall and Ceiling Tile Installers
336,25,27,4,19-4042.00,"Environmental Science and Protection Technicians, Including Health"
337,25,27,3,19-4092.00,Forensic Science Technicians
338,25,27,3,49-9043.00,"Maintenance Workers, Machinery"
339,25,27,1,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers"
340,25,27,5,29-1171.00,Nurse Practitioners
341,25,27,2,53-6061.00,Passenger Attendants
342,25,27,3,27-4021.00,Photographers
343,25,27,1,47-2161.00,Plasterers and Stucco Masons
344,25,27,5,29-1024.00,Prosthodontists
345,25,27,4,29-1125.00,Recreational Therapists
346,25,27,3,53-6041.00,Traffic Technicians
347,25,27,4,53-6051.00,Transportation Inspectors
348,25,27,2,39-7012.00,Travel Guides
349,25,27,3,11-9199.09,Wind Energy Operations Managers
350,25,25,4,19-4021.00,Biological Technicians
351,25,25,2,41-2021.00,Counter and Rental Clerks
352,25,25,3,51-9071.06,Gem and Diamond Workers
353,25,25,2,47-2142.00,Paperhangers
354,25,25,2,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
355,25,25,2,43-5071.00,"Shipping, Receiving, and Inventory Clerks"
356,25,25,5,21-1011.00,Substance Abuse and Behavioral Disorder Counselors
357,25,23,4,17-2141.02,Automotive Engineers
358,25,23,2,47-2041.00,Carpet Installers
359,25,23,3,33-2021.00,Fire Inspectors and Investigators
360,25,23,2,53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"
361,25,23,3,11-3051.02,Geothermal Production Managers
362,25,23,4,11-9081.00,Lodging Managers
363,25,23,3,49-9063.00,Musical Instrument Repairers and Tuners
364,25,23,5,29-1229.04,Physical Medicine and Rehabilitation Physicians
365,25,23,2,47-2082.00,Tapers
366,25,21,4,19-1031.00,Conservation Scientists
367,25,21,3,51-8012.00,Power Distributors and Dispatchers
368,25,21,2,51-6041.00,Shoe and Leather Workers and Repairers
369,25,20,3,25-1194.00,"Career/Technical Education Teachers, Postsecondary"
370,25,20,3,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
371,25,20,3,17-3026.00,Industrial Engineering Technologists and Technicians
372,25,20,3,31-9092.00,Medical Assistants
373,25,20,4,29-1129.02,Music Therapists
374,25,18,4,27-2032.00,Choreographers
375,25,18,3,39-4011.00,Embalmers
376,25,16,5,29-1129.01,Art Therapists
377,25,16,3,47-4011.00,Construction and Building Inspectors
378,25,16,5,29-1161.00,Nurse Midwives
379,25,16,2,31-1122.00,Personal Care Aides
380,25,14,5,19-1011.00,Animal Scientists
381,25,Not available,3,29-9093.00,Surgical Assistants
382,24,26,3,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians
383,24,25,3,17-3031.00,Surveying and Mapping Technicians
384,24,21,4,19-4043.00,"Geological Technicians, Except Hydrologic Technicians"
385,22,29,2,49-3022.00,Automotive Glass Installers and Repairers
386,22,27,5,29-9099.01,Midwives
387,22,25,5,29-1181.00,Audiologists
388,22,25,3,19-4031.00,Chemical Technicians
389,22,25,3,31-9091.00,Dental Assistants
390,22,25,5,25-9021.00,Farm and Home Management Educators
391,22,25,3,29-2033.00,Nuclear Medicine Technologists
392,22,25,5,29-1151.00,Nurse Anesthetists
393,22,25,5,29-1223.00,Psychiatrists
394,22,23,2,45-2011.00,Agricultural Inspectors
395,22,23,3,35-2013.00,"Cooks, Private Household"
396,22,23,2,35-2014.00,"Cooks, Restaurant"
397,22,23,3,47-4011.01,Energy Auditors
398,22,23,4,13-1041.01,Environmental Compliance Inspectors
399,22,23,5,19-2041.02,Environmental Restoration Planners
400,22,23,5,29-1229.02,Hospitalists
401,22,23,4,19-1031.03,Park Naturalists
402,22,23,3,29-2056.00,Veterinary Technologists and Technicians
403,22,21,3,31-2012.00,Occupational Therapy Aides
404,22,21,2,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders"
405,22,20,2,35-2012.00,"Cooks, Institution and Cafeteria"
406,22,20,2,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers
407,22,20,5,21-1022.00,Healthcare Social Workers
408,22,20,5,21-1023.00,Mental Health and Substance Abuse Social Workers
409,22,20,5,29-1218.00,Obstetricians and Gynecologists
410,22,20,5,29-1023.00,Orthodontists
411,22,18,4,11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers
412,22,18,4,11-3051.04,Biomass Power Plant Managers
413,22,18,3,49-9061.00,Camera and Photographic Equipment Repairers
414,22,18,2,51-9081.00,Dental Laboratory Technicians
415,22,18,2,41-2022.00,Parts Salespersons
416,22,18,3,27-4014.00,Sound Engineering Technicians
417,22,18,3,11-9179.02,Spa Managers
418,22,16,4,21-1021.00,"Child, Family, and School Social Workers"
419,22,16,3,13-1041.06,Coroners
420,22,16,5,19-2042.00,"Geoscientists, Except Hydrologists and Geographers"
421,22,16,2,53-7064.00,"Packers and Packagers, Hand"
422,22,14,2,51-2023.00,Electromechanical Equipment Assemblers
423,22,14,3,29-2081.00,"Opticians, Dispensing"
424,22,13,5,29-1141.02,Advanced Practice Psychiatric Nurses
425,22,13,3,27-2031.00,Dancers
426,22,13,4,27-2041.00,Music Directors and Composers
427,22,Not available,4,27-2042.00,Musicians and Singers
428,20,14,4,13-2023.00,Appraisers and Assessors of Real Estate
429,19,21,1,39-3091.00,Amusement and Recreation Attendants
430,19,21,3,27-4011.00,Audio and Video Technicians
431,19,21,3,29-1292.00,Dental Hygienists
432,19,21,2,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers
433,19,21,4,17-1022.01,Geodetic Surveyors
434,19,21,4,17-2112.03,Manufacturing Engineers
435,19,21,2,43-9071.00,"Office Machine Operators, Except Computer"
436,19,21,5,29-1041.00,Optometrists
437,19,21,4,17-1022.00,Surveyors
438,19,21,5,29-1131.00,Veterinarians
439,19,20,2,35-3011.00,Bartenders
440,19,20,4,19-2031.00,Chemists
441,19,20,1,51-9031.00,"Cutters and Trimmers, Hand"
442,19,20,5,29-2011.02,Cytotechnologists
443,19,20,3,51-6092.00,Fabric and Apparel Patternmakers
444,19,20,3,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
