,Importance,Level,Job Zone,Code,Occupation
207,25,25,2,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic"
208,25,25,3,49-3052.00,Motorcycle Mechanics
209,25,25,2,51-9111.00,Packaging and Filling Machine Operators and Tenders
210,25,25,3,17-3024.01,Robotics Technicians
211,25,25,2,47-2181.00,Roofers
212,25,25,2,51-6093.00,Upholsterers
213,25,25,3,51-8031.00,Water and Wastewater Treatment Plant and System Operators
214,25,25,2,51-4121.00,"Welders, Cutters, Solderers, and Brazers"
215,25,23,4,17-2141.02,Automotive Engineers
216,25,23,2,13-1074.00,Farm Labor Contractors
217,25,23,1,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
218,25,23,3,49-9043.00,"Maintenance Workers, Machinery"
219,25,23,3,17-3027.00,Mechanical Engineering Technologists and Technicians
220,25,23,3,19-4051.00,Nuclear Technicians
221,25,23,1,47-2161.00,Plasterers and Stucco Masons
222,25,23,2,51-5113.00,Print Binding and Finishing Workers
223,25,23,2,53-7065.00,Stockers and Order Fillers
224,25,23,2,47-2082.00,Tapers
225,25,22,3,17-3031.00,Surveying and Mapping Technicians
226,25,21,4,13-2023.00,Appraisers and Assessors of Real Estate
227,25,21,2,33-9091.00,Crossing Guards and Flaggers
228,25,21,3,39-4011.00,Embalmers
229,25,21,2,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers"
230,25,21,4,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers"
231,25,21,2,39-4021.00,Funeral Attendants
232,25,21,3,33-3021.02,Police Identification and Records Officers
233,25,21,3,53-5031.00,Ship Engineers
234,25,20,3,19-4012.00,Agricultural Technicians
235,25,20,4,11-9021.00,Construction Managers
236,25,20,1,53-7011.00,Conveyor Operators and Tenders
237,25,20,2,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
238,25,20,2,47-3013.00,Helpers--Electricians
239,25,20,3,49-3051.00,Motorboat Mechanics and Service Technicians
240,25,20,2,43-5071.00,"Shipping, Receiving, and Inventory Clerks"
241,25,18,5,19-1011.00,Animal Scientists
242,25,18,3,49-2092.00,"Electric Motor, Power Tool, and Related Repairers"
243,25,18,3,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
244,25,18,1,47-2043.00,Floor Sanders and Finishers
245,25,18,2,51-3092.00,Food Batchmakers
246,25,18,2,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic"
247,25,18,5,19-2042.00,"Geoscientists, Except Hydrologists and Geographers"
248,25,18,2,47-2121.00,Glaziers
249,25,18,2,51-9022.00,"Grinding and Polishing Workers, Hand"
250,25,18,2,51-4192.00,"Layout Workers, Metal and Plastic"
251,25,18,3,49-9062.00,Medical Equipment Repairers
252,25,18,2,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
253,25,18,2,47-2141.00,"Painters, Construction and Maintenance"
254,25,18,2,49-3092.00,Recreational Vehicle Service Technicians
255,25,16,3,17-3022.00,Civil Engineering Technologists and Technicians
256,25,16,2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
257,25,16,2,49-9031.00,Home Appliance Repairers
258,25,16,5,29-1241.00,"Ophthalmologists, Except Pediatric"
259,25,14,1,35-9021.00,Dishwashers
260,25,14,3,51-1011.00,First-Line Supervisors of Production and Operating Workers
261,25,14,2,51-4071.00,Foundry Mold and Coremakers
262,25,14,2,31-1133.00,Psychiatric Aides
263,25,Not available,4,53-6051.00,Transportation Inspectors
264,22,27,3,29-2034.00,Radiologic Technologists and Technicians
265,22,25,2,49-3022.00,Automotive Glass Installers and Repairers
266,22,25,2,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
267,22,25,5,19-2041.02,Environmental Restoration Planners
268,22,25,3,41-9022.00,Real Estate Sales Agents
269,22,25,5,27-1027.00,Set and Exhibit Designers
270,22,23,2,31-9093.00,Medical Equipment Preparers
271,22,23,2,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
272,22,23,2,47-2142.00,Paperhangers
273,22,21,4,17-2051.00,Civil Engineers
274,22,21,3,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door"
275,22,21,2,51-9193.00,Cooling and Freezing Equipment Operators and Tenders
276,22,21,3,33-3051.04,Customs and Border Protection Officers
277,22,21,3,27-2031.00,Dancers
278,22,21,5,29-1021.00,"Dentists, General"
279,22,21,2,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic"
280,22,21,3,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
281,22,21,4,17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers"
282,22,21,4,27-2012.00,Producers and Directors
283,22,21,2,53-1042.01,Recycling Coordinators
284,22,21,2,47-2053.00,Terrazzo Workers and Finishers
285,22,21,3,39-7011.00,Tour Guides and Escorts
286,22,20,2,27-2021.00,Athletes and Sports Competitors
287,22,20,4,19-2041.00,"Environmental Scientists and Specialists, Including Health"
288,22,20,3,11-9171.00,Funeral Home Managers
289,22,20,3,29-1124.00,Radiation Therapists
290,22,20,3,47-1011.03,Solar Energy Installation Managers
291,22,18,2,51-9191.00,Adhesive Bonding Machine Operators and Tenders
292,22,18,5,19-3091.00,Anthropologists and Archeologists
293,22,18,2,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders"
294,22,18,2,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders"
295,22,18,3,27-1026.00,Merchandise Displayers and Window Trimmers
296,22,18,4,29-1125.00,Recreational Therapists
297,22,16,4,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors"
298,22,16,2,43-4121.00,"Library Assistants, Clerical"
299,22,16,3,25-4031.00,Library Technicians
300,22,16,2,53-7064.00,"Packers and Packagers, Hand"
301,22,16,2,41-2022.00,Parts Salespersons
302,22,16,3,33-9021.00,Private Detectives and Investigators
303,22,14,3,53-2021.00,Air Traffic Controllers
304,22,14,2,53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"
305,22,14,4,11-9179.01,Fitness and Wellness Coordinators
306,22,14,2,51-9198.00,Helpers--Production Workers
307,22,14,2,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
308,22,14,3,27-4021.00,Photographers
309,22,14,2,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
310,22,14,3,51-4111.00,Tool and Die Makers
311,22,13,2,51-9081.00,Dental Laboratory Technicians
312,22,13,2,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
313,22,13,2,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
314,22,13,2,51-9197.00,Tire Builders
315,20,22,4,17-2121.00,Marine Engineers and Naval Architects
316,19,21,5,19-2043.00,Hydrologists
317,19,20,4,27-2022.00,Coaches and Scouts
318,19,20,4,19-4099.03,Remote Sensing Technicians
319,19,18,2,45-2021.00,Animal Breeders
320,19,18,3,51-7031.00,"Model Makers, Wood"
321,19,16,4,21-1094.00,Community Health Workers
322,19,16,5,25-4012.00,Curators
323,19,16,2,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers
324,19,16,5,19-1013.00,Soil and Plant Scientists
325,19,16,2,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
326,19,14,4,11-3051.04,Biomass Power Plant Managers
327,19,14,2,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
328,19,14,4,27-1025.00,Interior Designers
329,19,14,2,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service"
330,19,14,4,17-2112.03,Manufacturing Engineers
331,19,14,2,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
332,19,14,4,19-5011.00,Occupational Health and Safety Specialists
333,19,14,3,51-9195.05,"Potters, Manufacturing"
334,19,14,3,51-8012.00,Power Distributors and Dispatchers
335,19,14,2,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
336,19,14,5,19-3051.00,Urban and Regional Planners
337,19,13,5,25-2059.01,Adapted Physical Education Specialists
338,19,13,3,33-3011.00,Bailiffs
339,19,13,3,13-1041.06,Coroners
340,19,13,3,39-9031.00,Exercise Trainers and Group Fitness Instructors
341,19,13,2,39-1013.00,First-Line Supervisors of Gambling Services Workers
342,19,13,2,31-1121.00,Home Health Aides
343,19,13,5,17-2112.01,Human Factors Engineers and Ergonomists
344,19,13,4,11-3051.00,Industrial Production Managers
345,19,13,3,51-4062.00,"Patternmakers, Metal and Plastic"
346,19,13,2,51-9195.03,"Stone Cutters and Carvers, Manufacturing"
347,19,11,2,31-9099.02,Endoscopy Technicians
348,19,11,2,43-4081.00,"Hotel, Motel, and Resort Desk Clerks"
349,16,18,3,19-5012.00,Occupational Health and Safety Technicians
350,16,18,3,51-7032.00,"Patternmakers, Wood"
351,16,16,2,51-8091.00,Chemical Plant and System Operators
352,16,14,3,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
353,16,14,2,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles"
354,16,14,2,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers"
355,16,14,2,51-2061.00,Timing Device Assemblers and Adjusters
356,16,14,2,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
357,16,13,4,17-2021.00,Agricultural Engineers
358,16,13,3,49-2091.00,Avionics Technicians
359,16,13,4,27-3011.00,Broadcast Announcers and Radio Disc Jockeys
360,16,13,2,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
361,16,13,2,51-9194.00,Etchers and Engravers
362,16,13,2,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
363,16,13,2,41-9012.00,Models
364,16,13,5,11-9121.00,Natural Sciences Managers
365,16,13,2,31-1132.00,Orderlies
366,16,13,2,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic"
367,16,13,2,51-2092.00,Team Assemblers
368,16,13,2,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
369,16,11,3,27-4012.00,Broadcast Technicians
370,16,11,4,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
371,16,11,2,43-5011.00,Cargo and Freight Agents
372,16,11,3,35-1011.00,Chefs and Head Cooks
373,16,11,1,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers"
374,16,11,4,13-1121.00,"Meeting, Convention, and Event Planners"
375,16,11,2,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders"
376,16,11,4,21-1093.00,Social and Human Service Assistants
377,16,11,3,15-1241.01,Telecommunications Engineering Specialists
378,16,11,4,17-2051.01,Transportation Engineers
379,16,9,2,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers
380,16,9,2,27-1023.00,Floral Designers
381,16,9,4,27-2012.05,Media Technical Directors/Managers
382,16,9,3,51-4061.00,"Model Makers, Metal and Plastic"
383,16,9,3,39-9041.00,Residential Advisors
384,16,Not relevant,4,19-4043.00,"Geological Technicians, Except Hydrologic Technicians"
385,15,13,4,11-3071.00,"Transportation, Storage, and Distribution Managers"
386,14,Not relevant,3,17-3011.00,Architectural and Civil Drafters
387,13,14,3,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
388,13,14,2,53-6061.00,Passenger Attendants
389,13,14,4,17-2199.08,Robotics Engineers
390,13,13,1,35-3023.00,Fast Food and Counter Workers
391,13,13,5,25-4022.00,Librarians and Media Collections Specialists
392,13,13,2,31-1122.00,Personal Care Aides
393,13,11,4,21-1021.00,"Child, Family, and School Social Workers"
394,13,11,2,35-2014.00,"Cooks, Restaurant"
395,13,11,2,41-2021.00,Counter and Rental Clerks
396,13,11,5,25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary"
397,13,11,2,39-3021.00,Motion Picture Projectionists
398,13,11,3,29-2053.00,Psychiatric Technicians
399,13,11,4,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
400,13,11,4,17-2199.11,Solar Energy Systems Engineers
401,13,11,3,41-4011.07,Solar Sales Representatives and Assessors
402,13,11,3,51-2041.00,Structural Metal Fabricators and Fitters
403,13,11,2,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
404,13,11,4,19-3099.01,Transportation Planners
405,13,11,2,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
406,13,9,5,25-1031.00,"Architecture Teachers, Postsecondary"
407,13,9,2,51-3021.00,Butchers and Meat Cutters
408,13,9,3,25-1194.00,"Career/Technical Education Teachers, Postsecondary"
409,13,9,2,51-2022.00,Electrical and Electronic Equipment Assemblers
410,13,9,2,35-3041.00,"Food Servers, Nonrestaurant"
411,13,9,4,11-1021.00,General and Operations Managers
412,13,9,3,31-9092.00,Medical Assistants
413,13,9,4,27-2041.00,Music Directors and Composers
414,13,9,3,31-2011.00,Occupational Therapy Assistants
415,13,9,4,21-1092.00,Probation Officers and Correctional Treatment Specialists
416,13,9,5,21-1011.00,Substance Abuse and Behavioral Disorder Counselors
417,13,7,3,11-3012.00,Administrative Services Managers
418,13,7,1,39-3091.00,Amusement and Recreation Attendants
419,13,7,2,39-2021.00,Animal Caretakers
420,13,7,2,49-3091.00,Bicycle Repairers
421,13,7,2,51-2021.00,"Coil Winders, Tapers, and Finishers"
422,13,7,3,39-6012.00,Concierges
423,13,7,3,43-9031.00,Desktop Publishers
424,13,7,1,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
425,13,7,1,35-2021.00,Food Preparation Workers
426,13,7,4,17-2199.05,Mechatronics Engineers
427,13,7,4,29-1141.00,Registered Nurses
428,13,7,3,29-1126.00,Respiratory Therapists
429,13,7,4,11-2022.00,Sales Managers
430,13,7,2,51-9141.00,Semiconductor Processing Technicians
431,13,7,2,35-3031.00,Waiters and Waitresses
432,13,7,4,17-2051.02,Water/Wastewater Engineers
433,13,5,3,31-9091.00,Dental Assistants
434,13,Not available,4,15-1299.02,Geographic Information Systems Technologists and Technicians
435,10,9,4,17-1021.00,Cartographers and Photogrammetrists
436,10,9,4,13-1031.00,"Claims Adjusters, Examiners, and Investigators"
437,10,9,3,17-3026.00,Industrial Engineering Technologists and Technicians
438,10,9,2,51-5112.00,Printing Press Operators
439,10,7,4,41-3011.00,Advertising Sales Agents
440,10,7,5,11-9041.00,Architectural and Engineering Managers
441,10,7,5,19-2011.00,Astronomers
